Station,Year,Month,Day,date,station,year,month,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm)
Macritchie Reservoir,2020,11,5,2020-11-05,S07,2020,11,0.2,0.2,0.2,0.2
Macritchie Reservoir,2020,11,6,2020-11-06,S07,2020,11,0,0,0,0
Macritchie Reservoir,2020,11,7,2020-11-07,S07,2020,11,50.8,24,34.6,46.4
Macritchie Reservoir,2020,11,8,2020-11-08,S07,2020,11,16.2,13.4,14.6,16
Macritchie Reservoir,2020,11,9,2020-11-09,S07,2020,11,0.6,0.6,0.6,0.6
Macritchie Reservoir,2020,11,10,2020-11-10,S07,2020,11,20.2,19.6,20.2,20.2
Macritchie Reservoir,2020,11,11,2020-11-11,S07,2020,11,0,0,0,0
Macritchie Reservoir,2020,11,12,2020-11-12,S07,2020,11,0,0,0,0
Macritchie Reservoir,2020,11,13,2020-11-13,S07,2020,11,0,0,0,0
Macritchie Reservoir,2020,11,14,2020-11-14,S07,2020,11,6,6,6,6
Macritchie Reservoir,2020,11,15,2020-11-15,S07,2020,11,25.8,8.2,10,11.6
Macritchie Reservoir,2020,11,16,2020-11-16,S07,2020,11,9.6,2.6,4.6,7.6
Macritchie Reservoir,2020,11,17,2020-11-17,S07,2020,11,2,1.4,2,2
Macritchie Reservoir,2020,11,18,2020-11-18,S07,2020,11,0,0,0,0
Macritchie Reservoir,2020,11,19,2020-11-19,S07,2020,11,3.4,2.6,3.4,3.4
Macritchie Reservoir,2020,11,20,2020-11-20,S07,2020,11,0.4,0.2,0.2,0.2
Macritchie Reservoir,2020,11,21,2020-11-21,S07,2020,11,12.2,6.4,8,9.6
Macritchie Reservoir,2020,11,22,2020-11-22,S07,2020,11,86,53.2,75,80
Macritchie Reservoir,2020,11,23,2020-11-23,S07,2020,11,8.6,3.4,5.8,6.8
Macritchie Reservoir,2020,11,24,2020-11-24,S07,2020,11,0.4,0.2,0.2,0.4
Macritchie Reservoir,2020,11,25,2020-11-25,S07,2020,11,0,0,0,0
Macritchie Reservoir,2020,11,26,2020-11-26,S07,2020,11,0,0,0,0
Macritchie Reservoir,2020,11,27,2020-11-27,S07,2020,11,0,0,0,0
Macritchie Reservoir,2020,11,28,2020-11-28,S07,2020,11,0,0,0,0
Macritchie Reservoir,2020,11,29,2020-11-29,S07,2020,11,0,0,0,0
Macritchie Reservoir,2020,11,30,2020-11-30,S07,2020,11,0,0,0,0
Macritchie Reservoir,2020,12,1,2020-12-01,S07,2020,12,0,0,0,0
Macritchie Reservoir,2020,12,2,2020-12-02,S07,2020,12,0.2,0.2,0.2,0.2
Macritchie Reservoir,2020,12,3,2020-12-03,S07,2020,12,33,27.4,30.8,32.6
Macritchie Reservoir,2020,12,4,2020-12-04,S07,2020,12,21.4,17,18.8,19.6
Macritchie Reservoir,2020,12,5,2020-12-05,S07,2020,12,0.2,0.2,0.2,0.2
Macritchie Reservoir,2020,12,6,2020-12-06,S07,2020,12,4.8,4.2,4.6,4.8
Macritchie Reservoir,2020,12,7,2020-12-07,S07,2020,12,1.8,1.2,1.2,1.8
Macritchie Reservoir,2020,12,8,2020-12-08,S07,2020,12,1.4,1.4,1.4,1.4
Macritchie Reservoir,2020,12,9,2020-12-09,S07,2020,12,45.4,42.8,45.2,45.2
Macritchie Reservoir,2020,12,10,2020-12-10,S07,2020,12,1.8,1.4,1.4,1.8
Macritchie Reservoir,2020,12,11,2020-12-11,S07,2020,12,0,0,0,0
Macritchie Reservoir,2020,12,12,2020-12-12,S07,2020,12,8.6,4.6,5.2,6
Macritchie Reservoir,2020,12,13,2020-12-13,S07,2020,12,2.2,0.6,0.8,1.2
Macritchie Reservoir,2020,12,14,2020-12-14,S07,2020,12,35.6,24.2,28.8,31.2
Macritchie Reservoir,2020,12,15,2020-12-15,S07,2020,12,13.4,8.6,10,13.2
Macritchie Reservoir,2020,12,16,2020-12-16,S07,2020,12,6,3,3.6,4
Macritchie Reservoir,2020,12,17,2020-12-17,S07,2020,12,9.6,8.6,9.4,9.6
Macritchie Reservoir,2020,12,18,2020-12-18,S07,2020,12,5.6,2.6,3,3
Macritchie Reservoir,2020,12,19,2020-12-19,S07,2020,12,0,0,0,0
Macritchie Reservoir,2020,12,20,2020-12-20,S07,2020,12,2.2,1.2,1.4,1.4
Macritchie Reservoir,2020,12,21,2020-12-21,S07,2020,12,0.2,0.2,0.2,0.2
Macritchie Reservoir,2020,12,22,2020-12-22,S07,2020,12,1.2,1.2,1.2,1.2
Macritchie Reservoir,2020,12,23,2020-12-23,S07,2020,12,0.2,0.2,0.2,0.2
Macritchie Reservoir,2020,12,24,2020-12-24,S07,2020,12,20.2,14.2,16.2,18.8
Macritchie Reservoir,2020,12,25,2020-12-25,S07,2020,12,0,0,0,0
Macritchie Reservoir,2020,12,26,2020-12-26,S07,2020,12,43,27.2,33.6,34.2
Macritchie Reservoir,2020,12,27,2020-12-27,S07,2020,12,18,9.2,16.2,18
Macritchie Reservoir,2020,12,28,2020-12-28,S07,2020,12,0.4,0.4,0.4,0.4
Macritchie Reservoir,2020,12,29,2020-12-29,S07,2020,12,7.6,6.8,6.8,7.4
Macritchie Reservoir,2020,12,30,2020-12-30,S07,2020,12,0,0,0,0
Macritchie Reservoir,2020,12,31,2020-12-31,S07,2020,12,15.8,9.6,9.8,10
Macritchie Reservoir,2021,1,1,2021-01-01,S07,2021,1,11.850000000000001,7.199999999999999,7.3500000000000005,7.5
Macritchie Reservoir,2021,1,2,2021-01-02,S07,2021,1,7.9,4.8,4.9,5
Macritchie Reservoir,2021,1,3,2021-01-03,S07,2021,1,3.9499999999999993,2.4000000000000004,2.45,2.5
Macritchie Reservoir,2021,1,4,2021-01-04,S07,2021,1,0,0,0,0
Macritchie Reservoir,2021,1,5,2021-01-05,S07,2021,1,0,0,0,0
Macritchie Reservoir,2021,1,6,2021-01-06,S07,2021,1,0,0,0,0
Macritchie Reservoir,2021,1,7,2021-01-07,S07,2021,1,6,3.7,4.5,5.3
Macritchie Reservoir,2021,1,8,2021-01-08,S07,2021,1,12,7.4,9,10.6
Macritchie Reservoir,2021,1,9,2021-01-09,S07,2021,1,36.6,12.8,19.2,20.8
Macritchie Reservoir,2021,1,10,2021-01-10,S07,2021,1,101.8,11.6,19,26.8
Macritchie Reservoir,2021,1,11,2021-01-11,S07,2021,1,3.4,1.2,1.6,3.8
Macritchie Reservoir,2021,1,12,2021-01-12,S07,2021,1,13.8,3.4,3.4,6
Macritchie Reservoir,2021,1,13,2021-01-13,S07,2021,1,1.2,0.4,0.4,0.6
Macritchie Reservoir,2021,1,14,2021-01-14,S07,2021,1,0,0,0,0
Macritchie Reservoir,2021,1,15,2021-01-15,S07,2021,1,0,0,0,0
Macritchie Reservoir,2021,1,16,2021-01-16,S07,2021,1,0,0,0,0
Macritchie Reservoir,2021,1,17,2021-01-17,S07,2021,1,0,0,0,0
Macritchie Reservoir,2021,1,18,2021-01-18,S07,2021,1,0,0,0,0
Macritchie Reservoir,2021,1,19,2021-01-19,S07,2021,1,0,0,0,0
Macritchie Reservoir,2021,1,20,2021-01-20,S07,2021,1,0,0,0,0
Macritchie Reservoir,2021,1,21,2021-01-21,S07,2021,1,35.2,25.6,32.2,34.8
Macritchie Reservoir,2021,1,22,2021-01-22,S07,2021,1,36.8,27.4,36.6,36.8
Macritchie Reservoir,2021,1,23,2021-01-23,S07,2021,1,31.4,22.2,27.4,31
Macritchie Reservoir,2021,1,24,2021-01-24,S07,2021,1,0,0,0,0
Macritchie Reservoir,2021,1,25,2021-01-25,S07,2021,1,0,0,0,0
Macritchie Reservoir,2021,1,26,2021-01-26,S07,2021,1,0,0,0,0
Macritchie Reservoir,2021,1,27,2021-01-27,S07,2021,1,0,0,0,0
Macritchie Reservoir,2021,1,28,2021-01-28,S07,2021,1,16.2,8.6,8.6,10
Macritchie Reservoir,2021,1,29,2021-01-29,S07,2021,1,0,0,0,0
Macritchie Reservoir,2021,1,30,2021-01-30,S07,2021,1,0,0,0,0
Macritchie Reservoir,2021,1,31,2021-01-31,S07,2021,1,2.4,1,1,1.6
Macritchie Reservoir,2021,2,1,2021-02-01,S07,2021,2,0,0,0,0
Macritchie Reservoir,2021,2,2,2021-02-02,S07,2021,2,0,0,0,0
Macritchie Reservoir,2021,2,3,2021-02-03,S07,2021,2,0,0,0,0
Macritchie Reservoir,2021,2,4,2021-02-04,S07,2021,2,0,0,0,0
Macritchie Reservoir,2021,2,5,2021-02-05,S07,2021,2,0,0,0,0
Macritchie Reservoir,2021,2,6,2021-02-06,S07,2021,2,0,0,0,0
Macritchie Reservoir,2021,2,7,2021-02-07,S07,2021,2,0,0,0,0
Macritchie Reservoir,2021,2,8,2021-02-08,S07,2021,2,0,0,0,0
Macritchie Reservoir,2021,2,9,2021-02-09,S07,2021,2,8,6.6,6.8,8
Macritchie Reservoir,2021,2,10,2021-02-10,S07,2021,2,0.2,0.2,0.2,0.2
Macritchie Reservoir,2021,2,11,2021-02-11,S07,2021,2,1.6,1.6,1.6,1.6
Macritchie Reservoir,2021,2,12,2021-02-12,S07,2021,2,7.8,6.8,6.8,6.8
Macritchie Reservoir,2021,2,13,2021-02-13,S07,2021,2,2.8,1.4,1.4,1.6
Macritchie Reservoir,2021,2,14,2021-02-14,S07,2021,2,0,0,0,0
Macritchie Reservoir,2021,2,15,2021-02-15,S07,2021,2,0,0,0,0
Macritchie Reservoir,2021,2,16,2021-02-16,S07,2021,2,0,0,0,0
Macritchie Reservoir,2021,2,17,2021-02-17,S07,2021,2,0,0,0,0
Macritchie Reservoir,2021,2,18,2021-02-18,S07,2021,2,0,0,0,0
Macritchie Reservoir,2021,2,19,2021-02-19,S07,2021,2,0,0,0,0
Macritchie Reservoir,2021,2,20,2021-02-20,S07,2021,2,0,0,0,0
Macritchie Reservoir,2021,2,21,2021-02-21,S07,2021,2,0,0,0,0
Macritchie Reservoir,2021,2,22,2021-02-22,S07,2021,2,0,0,0,0
Macritchie Reservoir,2021,2,23,2021-02-23,S07,2021,2,0,0,0,0
Macritchie Reservoir,2021,2,24,2021-02-24,S07,2021,2,1,0.8,0.8,0.8
Macritchie Reservoir,2021,2,25,2021-02-25,S07,2021,2,0.4,0.2,0.2,0.4
Macritchie Reservoir,2021,2,26,2021-02-26,S07,2021,2,0,0,0,0
Macritchie Reservoir,2021,2,27,2021-02-27,S07,2021,2,0,0,0,0
Macritchie Reservoir,2021,2,28,2021-02-28,S07,2021,2,0,0,0,0
Macritchie Reservoir,2021,3,1,2021-03-01,S07,2021,3,0,0,0,0
Macritchie Reservoir,2021,3,2,2021-03-02,S07,2021,3,0,0,0,0
Macritchie Reservoir,2021,3,3,2021-03-03,S07,2021,3,0,0,0,0
Macritchie Reservoir,2021,3,4,2021-03-04,S07,2021,3,0,0,0,0
Macritchie Reservoir,2021,3,5,2021-03-05,S07,2021,3,0,0,0,0
Macritchie Reservoir,2021,3,6,2021-03-06,S07,2021,3,1.8,1.8,1.8,1.8
Macritchie Reservoir,2021,3,7,2021-03-07,S07,2021,3,26,15.6,18.4,22.6
Macritchie Reservoir,2021,3,8,2021-03-08,S07,2021,3,0,0,0,0
Macritchie Reservoir,2021,3,9,2021-03-09,S07,2021,3,0,0,0,0
Macritchie Reservoir,2021,3,10,2021-03-10,S07,2021,3,0,0,0,0
Macritchie Reservoir,2021,3,11,2021-03-11,S07,2021,3,0,0,0,0
Macritchie Reservoir,2021,3,12,2021-03-12,S07,2021,3,42.6,39.4,41.6,42.6
Macritchie Reservoir,2021,3,13,2021-03-13,S07,2021,3,25.2,21.4,24.4,25
Macritchie Reservoir,2021,3,14,2021-03-14,S07,2021,3,0.2,0.2,0.2,0.2
Macritchie Reservoir,2021,3,15,2021-03-15,S07,2021,3,0,0,0,0
Macritchie Reservoir,2021,3,16,2021-03-16,S07,2021,3,0,0,0,0
Macritchie Reservoir,2021,3,17,2021-03-17,S07,2021,3,43.6,19.8,21.8,23.4
Macritchie Reservoir,2021,3,18,2021-03-18,S07,2021,3,18.8,15,18.2,18.8
Macritchie Reservoir,2021,3,19,2021-03-19,S07,2021,3,0,0,0,0
Macritchie Reservoir,2021,3,20,2021-03-20,S07,2021,3,18.2,18,18.2,18.2
Macritchie Reservoir,2021,3,21,2021-03-21,S07,2021,3,9,5.4,5.4,8.6
Macritchie Reservoir,2021,3,22,2021-03-22,S07,2021,3,0,0,0,0
Macritchie Reservoir,2021,3,23,2021-03-23,S07,2021,3,7.2,2,3.2,4.8
Macritchie Reservoir,2021,3,24,2021-03-24,S07,2021,3,61.2,26.6,31.6,33.2
Macritchie Reservoir,2021,3,25,2021-03-25,S07,2021,3,0.4,0.2,0.2,0.2
Macritchie Reservoir,2021,3,26,2021-03-26,S07,2021,3,0,0,0,0
Macritchie Reservoir,2021,3,27,2021-03-27,S07,2021,3,18,16.2,17,17
Macritchie Reservoir,2021,3,28,2021-03-28,S07,2021,3,0,0,0,0
Macritchie Reservoir,2021,3,29,2021-03-29,S07,2021,3,38.2,15.6,17.8,33
Macritchie Reservoir,2021,3,30,2021-03-30,S07,2021,3,0,0,0,0
Macritchie Reservoir,2021,3,31,2021-03-31,S07,2021,3,57.6,31.2,48.2,56.2
Macritchie Reservoir,2021,4,1,2021-04-01,S07,2021,4,0,0,0,0
Macritchie Reservoir,2021,4,2,2021-04-02,S07,2021,4,28.8,16,21.2,21.6
Macritchie Reservoir,2021,4,3,2021-04-03,S07,2021,4,30.2,27.4,27.8,27.8
Macritchie Reservoir,2021,4,4,2021-04-04,S07,2021,4,6.2,2.2,2.6,2.8
Macritchie Reservoir,2021,4,5,2021-04-05,S07,2021,4,44.4,32.4,42.2,44
Macritchie Reservoir,2021,4,6,2021-04-06,S07,2021,4,5.8,3.6,3.8,5.2
Macritchie Reservoir,2021,4,7,2021-04-07,S07,2021,4,0,0,0,0
Macritchie Reservoir,2021,4,8,2021-04-08,S07,2021,4,0,0,0,0
Macritchie Reservoir,2021,4,9,2021-04-09,S07,2021,4,21,12.4,20.2,20.6
Macritchie Reservoir,2021,4,10,2021-04-10,S07,2021,4,0,0,0,0
Macritchie Reservoir,2021,4,11,2021-04-11,S07,2021,4,0,0,0,0
Macritchie Reservoir,2021,4,12,2021-04-12,S07,2021,4,23.6,17.6,23.4,23.6
Macritchie Reservoir,2021,4,13,2021-04-13,S07,2021,4,20.4,17.8,20,20.4
Macritchie Reservoir,2021,4,14,2021-04-14,S07,2021,4,0,0,0,0
Macritchie Reservoir,2021,4,15,2021-04-15,S07,2021,4,28.4,17,23.4,24.4
Macritchie Reservoir,2021,4,16,2021-04-16,S07,2021,4,18.6,17.4,18.4,18.4
Macritchie Reservoir,2021,4,17,2021-04-17,S07,2021,4,83,42,58.4,63.6
Macritchie Reservoir,2021,4,18,2021-04-18,S07,2021,4,3.2,2.8,2.8,3
Macritchie Reservoir,2021,4,19,2021-04-19,S07,2021,4,3,2.8,3,3
Macritchie Reservoir,2021,4,20,2021-04-20,S07,2021,4,0,0,0,0
Macritchie Reservoir,2021,4,21,2021-04-21,S07,2021,4,0,0,0,0
Macritchie Reservoir,2021,4,22,2021-04-22,S07,2021,4,15.6,7,7,7.2
Macritchie Reservoir,2021,4,23,2021-04-23,S07,2021,4,0,0,0,0
Macritchie Reservoir,2021,4,24,2021-04-24,S07,2021,4,16.6,4,7.4,12.2
Macritchie Reservoir,2021,4,25,2021-04-25,S07,2021,4,0,0,0,0
Macritchie Reservoir,2021,4,26,2021-04-26,S07,2021,4,16.6,6.8,10.8,16.2
Macritchie Reservoir,2021,4,27,2021-04-27,S07,2021,4,5,4.4,4.4,4.4
Macritchie Reservoir,2021,4,28,2021-04-28,S07,2021,4,5.2,2.4,3,3
Macritchie Reservoir,2021,4,29,2021-04-29,S07,2021,4,10.2,10.2,10.2,10.2
Macritchie Reservoir,2021,4,30,2021-04-30,S07,2021,4,6.6,4.2,4.6,6.6
Macritchie Reservoir,2021,5,1,2021-05-01,S07,2021,5,4,1.8,2,3
Macritchie Reservoir,2021,5,2,2021-05-02,S07,2021,5,0,0,0,0.8
Macritchie Reservoir,2021,5,3,2021-05-03,S07,2021,5,0,0,0,0
Macritchie Reservoir,2021,5,4,2021-05-04,S07,2021,5,0,0,0,0
Macritchie Reservoir,2021,5,5,2021-05-05,S07,2021,5,62.6,31.2,42.6,43
Macritchie Reservoir,2021,5,6,2021-05-06,S07,2021,5,3.4,1.2,1.8,3
Macritchie Reservoir,2021,5,7,2021-05-07,S07,2021,5,0.2,0.2,0.2,0.2
Macritchie Reservoir,2021,5,8,2021-05-08,S07,2021,5,6.6,6.2,6.2,6.4
Macritchie Reservoir,2021,5,9,2021-05-09,S07,2021,5,3.2,3,3.2,3.2
Macritchie Reservoir,2021,5,10,2021-05-10,S07,2021,5,0,0,0,0
Macritchie Reservoir,2021,5,11,2021-05-11,S07,2021,5,14,12,12.4,12.6
Macritchie Reservoir,2021,5,12,2021-05-12,S07,2021,5,27.8,29.2,32.8,35
Macritchie Reservoir,2021,5,13,2021-05-13,S07,2021,5,0.4,0.4,0.4,0.4
Macritchie Reservoir,2021,5,14,2021-05-14,S07,2021,5,0.4,0.2,0.4,0.4
Macritchie Reservoir,2021,5,15,2021-05-15,S07,2021,5,13.2,7.4,12.2,12.8
Macritchie Reservoir,2021,5,16,2021-05-16,S07,2021,5,0,0,0,0
Macritchie Reservoir,2021,5,17,2021-05-17,S07,2021,5,26.6,18.8,19.8,21.2
Macritchie Reservoir,2021,5,18,2021-05-18,S07,2021,5,120.2,29.6,38.2,65.8
Macritchie Reservoir,2021,5,19,2021-05-19,S07,2021,5,0,0,0,0
Macritchie Reservoir,2021,5,20,2021-05-20,S07,2021,5,0,0,0,0
Macritchie Reservoir,2021,5,21,2021-05-21,S07,2021,5,18.5,10,11.5,16
Macritchie Reservoir,2021,5,22,2021-05-22,S07,2021,5,0,0,0,0
Macritchie Reservoir,2021,5,23,2021-05-23,S07,2021,5,0,0,0,0
Macritchie Reservoir,2021,5,24,2021-05-24,S07,2021,5,0,0,0,0
Macritchie Reservoir,2021,5,25,2021-05-25,S07,2021,5,0,0,0,0
Macritchie Reservoir,2021,5,26,2021-05-26,S07,2021,5,0,0,0,0
Macritchie Reservoir,2021,5,27,2021-05-27,S07,2021,5,33,18.5,18.5,18.5
Macritchie Reservoir,2021,5,28,2021-05-28,S07,2021,5,0,0,0,0
Macritchie Reservoir,2021,5,29,2021-05-29,S07,2021,5,0,0,0,0
Macritchie Reservoir,2021,5,30,2021-05-30,S07,2021,5,0,0,0,0
Macritchie Reservoir,2021,5,31,2021-05-31,S07,2021,5,10.5,9.5,10.5,10.5
Macritchie Reservoir,2021,6,1,2021-06-01,S07,2021,6,0,0,0,0
Macritchie Reservoir,2021,6,2,2021-06-02,S07,2021,6,9,8.5,9,9
Macritchie Reservoir,2021,6,3,2021-06-03,S07,2021,6,2,1.5,1.5,1.5
Macritchie Reservoir,2021,6,4,2021-06-04,S07,2021,6,0,0,0,0
Macritchie Reservoir,2021,6,5,2021-06-05,S07,2021,6,15.5,15,15.5,15.5
Macritchie Reservoir,2021,6,6,2021-06-06,S07,2021,6,0,0,0,0
Macritchie Reservoir,2021,6,7,2021-06-07,S07,2021,6,3.5,3,3.5,3.5
Macritchie Reservoir,2021,6,8,2021-06-08,S07,2021,6,0,0,0,0
Macritchie Reservoir,2021,6,9,2021-06-09,S07,2021,6,0,0,0,0
Macritchie Reservoir,2021,6,10,2021-06-10,S07,2021,6,6.5,6,6.5,6.5
Macritchie Reservoir,2021,6,11,2021-06-11,S07,2021,6,0,0,0,0
Macritchie Reservoir,2021,6,12,2021-06-12,S07,2021,6,0,0,0,0
Macritchie Reservoir,2021,6,13,2021-06-13,S07,2021,6,10.5,6.5,9,10.5
Macritchie Reservoir,2021,6,14,2021-06-14,S07,2021,6,0,0,0,0
Macritchie Reservoir,2021,6,15,2021-06-15,S07,2021,6,2.5,2,2.5,2.5
Macritchie Reservoir,2021,6,16,2021-06-16,S07,2021,6,0,0,0,0
Macritchie Reservoir,2021,6,17,2021-06-17,S07,2021,6,0,0,0,0
Macritchie Reservoir,2021,6,18,2021-06-18,S07,2021,6,49.8,25,38.6,44.2
Macritchie Reservoir,2021,6,19,2021-06-19,S07,2021,6,1.6,1.4,1.4,1.4
Macritchie Reservoir,2021,6,20,2021-06-20,S07,2021,6,8.2,3.6,3.6,3.6
Macritchie Reservoir,2021,6,21,2021-06-21,S07,2021,6,0.2,0.2,0.2,0.4
Macritchie Reservoir,2021,6,22,2021-06-22,S07,2021,6,11.4,11.2,11.4,11.4
Macritchie Reservoir,2021,6,23,2021-06-23,S07,2021,6,0,0,0,0
Macritchie Reservoir,2021,6,24,2021-06-24,S07,2021,6,6,4.6,4.8,5.6
Macritchie Reservoir,2021,6,25,2021-06-25,S07,2021,6,0.4,0.4,0.4,0.4
Macritchie Reservoir,2021,6,26,2021-06-26,S07,2021,6,31,23,28,31
Macritchie Reservoir,2021,6,27,2021-06-27,S07,2021,6,5.6,4.6,4.6,4.8
Macritchie Reservoir,2021,6,28,2021-06-28,S07,2021,6,0,0,0,0
Macritchie Reservoir,2021,6,29,2021-06-29,S07,2021,6,13.6,9.4,10.8,10.8
Macritchie Reservoir,2021,6,30,2021-06-30,S07,2021,6,0.2,0.2,0.2,10.8
Macritchie Reservoir,2021,7,1,2021-07-01,S07,2021,7,0,0,0,0
Macritchie Reservoir,2021,7,2,2021-07-02,S07,2021,7,0,0,0,0
Macritchie Reservoir,2021,7,3,2021-07-03,S07,2021,7,2.6,2.4,2.6,2.6
Macritchie Reservoir,2021,7,4,2021-07-04,S07,2021,7,5.2,2.6,3.2,3.6
Macritchie Reservoir,2021,7,5,2021-07-05,S07,2021,7,1.4,0.8,1,1.2
Macritchie Reservoir,2021,7,6,2021-07-06,S07,2021,7,35.4,30.8,33.4,33.8
Macritchie Reservoir,2021,7,7,2021-07-07,S07,2021,7,0,0,0,0
Macritchie Reservoir,2021,7,8,2021-07-08,S07,2021,7,0.4,0.4,0.4,0.4
Macritchie Reservoir,2021,7,9,2021-07-09,S07,2021,7,95.6,37.8,67.8,95.6
Macritchie Reservoir,2021,7,10,2021-07-10,S07,2021,7,7.8,1.6,2.8,28.4
Macritchie Reservoir,2021,7,11,2021-07-11,S07,2021,7,20.2,14.2,15.4,17.6
Macritchie Reservoir,2021,7,12,2021-07-12,S07,2021,7,63.2,30.6,40.8,45.8
Macritchie Reservoir,2021,7,13,2021-07-13,S07,2021,7,78.8,26.2,41.4,53.8
Macritchie Reservoir,2021,7,14,2021-07-14,S07,2021,7,0.2,0.2,0.2,0.2
Macritchie Reservoir,2021,7,15,2021-07-15,S07,2021,7,0,0,0,0
Macritchie Reservoir,2021,7,16,2021-07-16,S07,2021,7,0,0,0,0
Macritchie Reservoir,2021,7,17,2021-07-17,S07,2021,7,0,0,0,0
Macritchie Reservoir,2021,7,18,2021-07-18,S07,2021,7,0,0,0,0
Macritchie Reservoir,2021,7,19,2021-07-19,S07,2021,7,0.8,0.8,0.8,0.8
Macritchie Reservoir,2021,7,20,2021-07-20,S07,2021,7,0,0,0,0
Macritchie Reservoir,2021,7,21,2021-07-21,S07,2021,7,0,0,0,0
Macritchie Reservoir,2021,7,22,2021-07-22,S07,2021,7,0,0,0,0
Macritchie Reservoir,2021,7,23,2021-07-23,S07,2021,7,0.8,0.6,0.8,0.8
Macritchie Reservoir,2021,7,24,2021-07-24,S07,2021,7,0.4,0.4,0.4,0.4
Macritchie Reservoir,2021,7,25,2021-07-25,S07,2021,7,0,0,0,0
Macritchie Reservoir,2021,7,26,2021-07-26,S07,2021,7,0,0,0,0
Macritchie Reservoir,2021,7,27,2021-07-27,S07,2021,7,0,0,0,0
Macritchie Reservoir,2021,7,28,2021-07-28,S07,2021,7,0,0,0,0
Macritchie Reservoir,2021,7,29,2021-07-29,S07,2021,7,0,0,0,0
Macritchie Reservoir,2021,7,30,2021-07-30,S07,2021,7,0,0,0,0
Macritchie Reservoir,2021,7,31,2021-07-31,S07,2021,7,14.2,13.2,14,14.2
Macritchie Reservoir,2021,8,1,2021-08-01,S07,2021,8,24.8,14.8,19.6,24.6
Macritchie Reservoir,2021,8,2,2021-08-02,S07,2021,8,0,0,0,0
Macritchie Reservoir,2021,8,3,2021-08-03,S07,2021,8,8.8,7.8,8.2,8.6
Macritchie Reservoir,2021,8,4,2021-08-04,S07,2021,8,1,0.6,0.6,0.6
Macritchie Reservoir,2021,8,5,2021-08-05,S07,2021,8,0,0,0,0
Macritchie Reservoir,2021,8,6,2021-08-06,S07,2021,8,0,0,0,0
Macritchie Reservoir,2021,8,7,2021-08-07,S07,2021,8,23.2,18.4,22.4,23.2
Macritchie Reservoir,2021,8,8,2021-08-08,S07,2021,8,0.8,0.4,0.4,0.4
Macritchie Reservoir,2021,8,9,2021-08-09,S07,2021,8,0,0,0,0
Macritchie Reservoir,2021,8,10,2021-08-10,S07,2021,8,0,0,0,0
Macritchie Reservoir,2021,8,11,2021-08-11,S07,2021,8,1,0.8,0.8,0.8
Macritchie Reservoir,2021,8,12,2021-08-12,S07,2021,8,15.2,8.8,9.8,9.8
Macritchie Reservoir,2021,8,13,2021-08-13,S07,2021,8,0.4,0.4,0.4,0.4
Macritchie Reservoir,2021,8,14,2021-08-14,S07,2021,8,14,5.2,6.4,6.4
Macritchie Reservoir,2021,8,15,2021-08-15,S07,2021,8,6,2.8,3.2,4.6
Macritchie Reservoir,2021,8,16,2021-08-16,S07,2021,8,1,0.8,1.6,3
Macritchie Reservoir,2021,8,17,2021-08-17,S07,2021,8,9.6,4.2,4.2,5
Macritchie Reservoir,2021,8,18,2021-08-18,S07,2021,8,16.2,8.6,11.2,11.8
Macritchie Reservoir,2021,8,19,2021-08-19,S07,2021,8,34.2,7.8,11.4,17
Macritchie Reservoir,2021,8,20,2021-08-20,S07,2021,8,83,30.8,43,54.8
Macritchie Reservoir,2021,8,21,2021-08-21,S07,2021,8,0.2,0.2,0.2,0.2
Macritchie Reservoir,2021,8,22,2021-08-22,S07,2021,8,4,1.4,2.2,3.4
Macritchie Reservoir,2021,8,23,2021-08-23,S07,2021,8,0.2,0.2,0.2,0.2
Macritchie Reservoir,2021,8,24,2021-08-24,S07,2021,8,72.6,17.4,31.4,51.8
Macritchie Reservoir,2021,8,25,2021-08-25,S07,2021,8,2.4,1.4,1.6,2
Macritchie Reservoir,2021,8,26,2021-08-26,S07,2021,8,0.4,0.2,0.4,0.4
Macritchie Reservoir,2021,8,27,2021-08-27,S07,2021,8,0,0,0,0
Macritchie Reservoir,2021,8,28,2021-08-28,S07,2021,8,0,0,0,0
Macritchie Reservoir,2021,8,29,2021-08-29,S07,2021,8,17,7.8,8.4,10.4
Macritchie Reservoir,2021,8,30,2021-08-30,S07,2021,8,79.4,34.4,55.6,66.4
Macritchie Reservoir,2021,8,31,2021-08-31,S07,2021,8,17.6,10.2,13,15.6
Macritchie Reservoir,2021,9,1,2021-09-01,S07,2021,9,5.8,3,3.4,5
Macritchie Reservoir,2021,9,2,2021-09-02,S07,2021,9,101.8,38,51.2,63
Macritchie Reservoir,2021,9,3,2021-09-03,S07,2021,9,0,0,0,0
Macritchie Reservoir,2021,9,4,2021-09-04,S07,2021,9,29.2,26.8,29,29.2
Macritchie Reservoir,2021,9,5,2021-09-05,S07,2021,9,0,0,0,0
Macritchie Reservoir,2021,9,6,2021-09-06,S07,2021,9,0.8,0.8,0.8,0.8
Macritchie Reservoir,2021,9,7,2021-09-07,S07,2021,9,0.2,0.2,0.2,0.2
Macritchie Reservoir,2021,9,8,2021-09-08,S07,2021,9,5.8,2.4,4,5
Macritchie Reservoir,2021,9,9,2021-09-09,S07,2021,9,0,0,0,0
