Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h),station,year,month,date
Sembawang,2023,4,19,0.2,0.2,0.2,0.2,28,32,24.8,NA,NA,S80,2023,4,2023-04-19
Sembawang,2023,4,20,3.6,1.8,1.8,1.8,26.6,30.5,23.5,NA,NA,S80,2023,4,2023-04-20
Sembawang,2023,4,21,0.6,0.6,0.6,0.6,27.9,33,24.4,NA,NA,S80,2023,4,2023-04-21
Sembawang,2023,4,22,0.4,0.4,0.4,0.4,28.4,33,24.9,NA,NA,S80,2023,4,2023-04-22
Sembawang,2023,4,23,0,0,0,0,29.1,34.1,25.4,NA,NA,S80,2023,4,2023-04-23
Sembawang,2023,4,24,0.6,0.6,0.6,0.6,29,34,25.4,NA,NA,S80,2023,4,2023-04-24
Sembawang,2023,4,25,0.6,0.6,0.6,0.6,28.4,33.3,25.3,NA,NA,S80,2023,4,2023-04-25
Sembawang,2023,4,26,2.4,2.4,2.4,2.4,28.5,33.9,24.5,NA,NA,S80,2023,4,2023-04-26
Sembawang,2023,4,27,40.5,29,40.5,40.5,27.8,33,24.8,NA,NA,S80,2023,4,2023-04-27
Sembawang,2023,4,28,6.4,5.6,5.6,6.4,26.9,33.3,24.9,NA,NA,S80,2023,4,2023-04-28
Sembawang,2023,4,29,18.9,9.6,14.5,18.7,27.4,33.7,24.3,NA,NA,S80,2023,4,2023-04-29
Sembawang,2023,4,30,0,0,0,0,27.5,32,24.6,NA,NA,S80,2023,4,2023-04-30
Sembawang,2023,5,1,0,0,0,0,29.2,34.2,25,NA,NA,S80,2023,5,2023-05-01
Sembawang,2023,5,2,0,0,0,0,29.5,33.8,25.3,NA,NA,S80,2023,5,2023-05-02
Sembawang,2023,5,3,5.2,5.2,5.2,5.2,28.3,34,25.5,NA,NA,S80,2023,5,2023-05-03
Sembawang,2023,5,4,13.9,13.7,13.9,13.9,27.8,34.4,25.1,NA,NA,S80,2023,5,2023-05-04
Sembawang,2023,5,5,0,0,0,0,28.6,33.7,25,NA,NA,S80,2023,5,2023-05-05
Sembawang,2023,5,6,7,6.2,7,7,28.8,33.2,24.4,NA,NA,S80,2023,5,2023-05-06
Sembawang,2023,5,7,4,1.5,2,5.8,28.3,31.9,25,NA,NA,S80,2023,5,2023-05-07
Sembawang,2023,5,8,1.4,1.2,1.2,1.2,29.5,33.3,26.2,NA,NA,S80,2023,5,2023-05-08
Sembawang,2023,5,9,0,0,0,0,29.4,33.6,25.1,NA,NA,S80,2023,5,2023-05-09
Sembawang,2023,5,10,0,0,0,0,30.5,34.3,26.9,NA,NA,S80,2023,5,2023-05-10
Sembawang,2023,5,11,0,0,0,0,30.3,34.4,26.8,NA,NA,S80,2023,5,2023-05-11
Sembawang,2023,5,12,0,0,0,0,30.7,34.9,26.8,NA,NA,S80,2023,5,2023-05-12
Sembawang,2023,5,13,0,0,0,0,30.3,35.6,24.9,NA,NA,S80,2023,5,2023-05-13
Sembawang,2023,5,14,15,14.5,15,15,28.2,34.2,24.8,NA,NA,S80,2023,5,2023-05-14
Sembawang,2023,5,15,0.2,0.2,0.2,0.2,27.7,33.9,24.8,NA,NA,S80,2023,5,2023-05-15
Sembawang,2023,5,16,0,0,0,0,26.9,30.5,24.3,NA,NA,S80,2023,5,2023-05-16
Sembawang,2023,5,17,1,0.5,0.5,1,27.2,33.5,24.9,NA,NA,S80,2023,5,2023-05-17
Sembawang,2023,5,18,0,0,0,0,28.8,33.7,24.6,NA,NA,S80,2023,5,2023-05-18
Sembawang,2023,5,19,2,2,2,2,28.2,32.9,25.1,NA,NA,S80,2023,5,2023-05-19
Sembawang,2023,5,20,0,0,0,0,28.8,32.6,26.1,NA,NA,S80,2023,5,2023-05-20
Sembawang,2023,5,21,15,14,14,14.5,26.2,27.9,22.8,NA,NA,S80,2023,5,2023-05-21
Sembawang,2023,5,22,0,0,0,0,29,33.7,23.9,NA,NA,S80,2023,5,2023-05-22
Sembawang,2023,5,23,10.5,10,10,10,28.2,32.8,24,NA,NA,S80,2023,5,2023-05-23
Sembawang,2023,5,24,0.5,0.5,0.5,0.5,29.3,33.4,25.1,NA,NA,S80,2023,5,2023-05-24
Sembawang,2023,5,25,0,0,0,0,29.7,33.4,26.4,NA,NA,S80,2023,5,2023-05-25
Sembawang,2023,5,26,9,5,5.5,5.5,28,31,25.3,NA,NA,S80,2023,5,2023-05-26
Sembawang,2023,5,27,0,0,0,0,28.6,33.7,25.2,NA,NA,S80,2023,5,2023-05-27
Sembawang,2023,5,28,0,0,0,0,29,33.4,25.3,NA,NA,S80,2023,5,2023-05-28
Sembawang,2023,5,29,3,3,3,3,29.3,33.9,24.9,NA,NA,S80,2023,5,2023-05-29
Sembawang,2023,5,30,0,0,0,0,29.2,33.6,25.3,NA,NA,S80,2023,5,2023-05-30
Sembawang,2023,5,31,0,0,0,0,29.8,33.5,25.6,NA,NA,S80,2023,5,2023-05-31
Sembawang,2023,6,1,20.5,11.3,15.7,18.3,26.7,29.4,23.8,NA,NA,S80,2023,6,2023-06-01
Sembawang,2023,6,2,0,0,0,0,28.7,33.8,23.6,NA,NA,S80,2023,6,2023-06-02
Sembawang,2023,6,3,6.8,6.8,6.8,6.8,28.2,32.6,24.9,NA,NA,S80,2023,6,2023-06-03
Sembawang,2023,6,4,3.4,0.8,1.2,1.6,26.4,30.8,24.7,NA,NA,S80,2023,6,2023-06-04
Sembawang,2023,6,5,0,0,0,0,28.3,33.5,23.3,NA,NA,S80,2023,6,2023-06-05
Sembawang,2023,6,6,1,0.8,1,1,27.6,31.1,25,NA,NA,S80,2023,6,2023-06-06
Sembawang,2023,6,7,1.2,1.2,1.2,1.2,28.1,32,25.1,NA,NA,S80,2023,6,2023-06-07
Sembawang,2023,6,8,0,0,0,0,28.8,33.4,24.6,NA,NA,S80,2023,6,2023-06-08
Sembawang,2023,6,9,0,0,0,0,29.3,33.9,25.5,NA,NA,S80,2023,6,2023-06-09
Sembawang,2023,6,10,0,0,0,0,29.2,33.6,25.3,NA,NA,S80,2023,6,2023-06-10
Sembawang,2023,6,11,0,0,0,0,29.7,33.4,25.8,NA,NA,S80,2023,6,2023-06-11
Sembawang,2023,6,12,24.9,13.1,14.5,18.1,27.1,30.8,24,NA,NA,S80,2023,6,2023-06-12
Sembawang,2023,6,13,0,0,0,0,28.5,33.2,25,NA,NA,S80,2023,6,2023-06-13
Sembawang,2023,6,14,0,0,0,0,27.4,31.5,25.4,NA,NA,S80,2023,6,2023-06-14
Sembawang,2023,6,15,0,0,0,0,28.5,32.6,24,NA,NA,S80,2023,6,2023-06-15
Sembawang,2023,6,16,0,0,0,0,29.8,33.4,25.2,NA,NA,S80,2023,6,2023-06-16
Sembawang,2023,6,17,0,0,0,0,29.4,33.6,25.5,NA,NA,S80,2023,6,2023-06-17
Sembawang,2023,6,18,2.2,1,1.2,1.6,27.5,31.4,23.7,NA,NA,S80,2023,6,2023-06-18
Sembawang,2023,6,19,10.3,9.8,10.1,10.3,27.7,33.5,24.8,NA,NA,S80,2023,6,2023-06-19
Sembawang,2023,6,20,0,0,0,0,28.7,33.5,25.1,NA,NA,S80,2023,6,2023-06-20
Sembawang,2023,6,21,0,0,0,0,29.7,33.2,25,NA,NA,S80,2023,6,2023-06-21
Sembawang,2023,6,22,0,0,0,0,29.7,33.3,25.4,NA,NA,S80,2023,6,2023-06-22
Sembawang,2023,6,23,0.6,0.6,0.6,0.6,28.3,33.4,25.2,NA,NA,S80,2023,6,2023-06-23
Sembawang,2023,6,24,2.6,2,2,2,27.3,31.5,23.7,NA,NA,S80,2023,6,2023-06-24
Sembawang,2023,6,25,0,0,0,0,27.9,32.8,24.6,NA,NA,S80,2023,6,2023-06-25
Sembawang,2023,6,26,17.7,14.9,16.7,17.5,27.2,31.3,23.3,NA,NA,S80,2023,6,2023-06-26
Sembawang,2023,6,27,10.5,5.2,5.4,10.3,27.4,31.5,24.7,NA,NA,S80,2023,6,2023-06-27
Sembawang,2023,6,28,0.6,0.6,0.6,0.6,27.5,31.3,24.9,NA,NA,S80,2023,6,2023-06-28
Sembawang,2023,6,29,1.8,1.2,1.6,1.6,28.5,32.9,25.2,NA,NA,S80,2023,6,2023-06-29
Sembawang,2023,6,30,4,2.8,2.8,2.8,27.5,30.8,25.2,NA,NA,S80,2023,6,2023-06-30
Sembawang,2023,7,1,1.8,1.4,1.6,1.8,27.5,31.6,24,NA,NA,S80,2023,7,2023-07-01
Sembawang,2023,7,2,0,0,0,0,29.1,32.7,25.8,NA,NA,S80,2023,7,2023-07-02
Sembawang,2023,7,3,0.4,0.4,0.4,0.4,28.7,32.1,26.5,NA,NA,S80,2023,7,2023-07-03
Sembawang,2023,7,4,0,0,0,0,29.1,33.4,25.6,NA,NA,S80,2023,7,2023-07-04
Sembawang,2023,7,5,0.2,0.2,0.2,0.2,28,34.4,24.7,NA,NA,S80,2023,7,2023-07-05
Sembawang,2023,7,6,0.4,0.2,0.4,0.4,26.6,29.5,24.5,NA,NA,S80,2023,7,2023-07-06
Sembawang,2023,7,7,0.4,0.4,0.4,0.4,27.1,32.9,23.9,NA,NA,S80,2023,7,2023-07-07
Sembawang,2023,7,8,0,0,0,0,28.4,32.7,24.4,NA,NA,S80,2023,7,2023-07-08
Sembawang,2023,7,9,5,3,3.5,4,27.5,32.3,24.9,NA,NA,S80,2023,7,2023-07-09
Sembawang,2023,7,10,0,0,0,0,27.2,31.1,24.3,NA,NA,S80,2023,7,2023-07-10
Sembawang,2023,7,11,2.6,1.2,1.4,2,25.5,27.5,24.4,NA,NA,S80,2023,7,2023-07-11
Sembawang,2023,7,12,2,1.2,1.2,1.2,26.9,31.5,23.6,NA,NA,S80,2023,7,2023-07-12
Sembawang,2023,7,13,0,0,0,0,28.5,33.1,24.2,NA,NA,S80,2023,7,2023-07-13
Sembawang,2023,7,14,28,8,10,13.5,25.6,26.6,23.6,NA,NA,S80,2023,7,2023-07-14
Sembawang,2023,7,15,0,0,0,0,27.6,32.4,23.9,NA,NA,S80,2023,7,2023-07-15
Sembawang,2023,7,16,0,0,0,0,28.8,32.6,25.3,NA,NA,S80,2023,7,2023-07-16
Sembawang,2023,7,17,13.5,12.5,12.5,13.5,28.2,31.3,25.1,NA,NA,S80,2023,7,2023-07-17
Sembawang,2023,7,18,2.5,2.5,2.5,2.5,27,30.6,23.8,NA,NA,S80,2023,7,2023-07-18
Sembawang,2023,7,19,2,1,1,1,27.1,29.2,25.1,NA,NA,S80,2023,7,2023-07-19
Sembawang,2023,7,20,52.7,18.5,34.2,36.8,25.1,28.1,22.4,NA,NA,S80,2023,7,2023-07-20
Sembawang,2023,7,21,0,0,0,0,28.3,32.5,24.5,NA,NA,S80,2023,7,2023-07-21
Sembawang,2023,7,22,0,0,0,0,29,32.4,25,NA,NA,S80,2023,7,2023-07-22
Sembawang,2023,7,23,0.6,0.6,0.6,0.6,28.2,32.2,25.1,NA,NA,S80,2023,7,2023-07-23
Sembawang,2023,7,24,0,0,0,0,28.7,33.7,24.7,NA,NA,S80,2023,7,2023-07-24
Sembawang,2023,7,25,0,0,0,0,29.6,33.4,25.2,NA,NA,S80,2023,7,2023-07-25
Sembawang,2023,7,26,0,0,0,0,29.9,33.2,27.7,NA,NA,S80,2023,7,2023-07-26
Sembawang,2023,7,27,0,0,0,0,30,32.9,28.1,NA,NA,S80,2023,7,2023-07-27
Sembawang,2023,7,28,0,0,0,0,29.8,33.4,25.9,NA,NA,S80,2023,7,2023-07-28
Sembawang,2023,7,29,0,0,0,0,29.9,33.2,28.1,NA,NA,S80,2023,7,2023-07-29
Sembawang,2023,7,30,0,0,0,0,29.7,33.3,27.7,NA,NA,S80,2023,7,2023-07-30
Sembawang,2023,7,31,0,0,0,0,29.5,33.2,27.6,NA,NA,S80,2023,7,2023-07-31
Sembawang,2023,8,1,0.2,0.2,0.2,0.2,29.3,33.8,27.1,NA,NA,S80,2023,8,2023-08-01
Sembawang,2023,8,2,0,0,0,0,29.7,33.7,25.8,NA,NA,S80,2023,8,2023-08-02
Sembawang,2023,8,3,5.2,1.4,1.6,2.8,26.1,28.9,22.9,NA,NA,S80,2023,8,2023-08-03
Sembawang,2023,8,4,0,0,0,0,28.6,33.7,24.4,NA,NA,S80,2023,8,2023-08-04
Sembawang,2023,8,5,0,0,0,0,29.7,33.1,25.7,NA,NA,S80,2023,8,2023-08-05
Sembawang,2023,8,6,0,0,0,0,28.9,33.4,23.5,NA,NA,S80,2023,8,2023-08-06
Sembawang,2023,8,7,0,0,0,0,29.3,33.8,24.5,NA,NA,S80,2023,8,2023-08-07
Sembawang,2023,8,8,9.6,9.6,9.6,9.6,28.9,33,24.6,NA,NA,S80,2023,8,2023-08-08
Sembawang,2023,8,9,2.8,2.8,2.8,2.8,28.8,32.7,24.6,NA,NA,S80,2023,8,2023-08-09
Sembawang,2023,8,10,0,0,0,0,29.5,33.9,26.5,NA,NA,S80,2023,8,2023-08-10
Sembawang,2023,8,11,0.4,0.4,0.4,0.4,28.1,32.7,24.4,NA,NA,S80,2023,8,2023-08-11
Sembawang,2023,8,12,3.2,3.2,3.2,3.2,29.1,32.3,27.2,NA,NA,S80,2023,8,2023-08-12
Sembawang,2023,8,13,10.1,8.4,10,10.1,28.8,31.4,26.1,NA,NA,S80,2023,8,2023-08-13
Sembawang,2023,8,14,19.9,10.9,17.9,19.1,27,32.4,24,NA,NA,S80,2023,8,2023-08-14
Sembawang,2023,8,15,30.6,14.9,25.1,30.6,26.5,32.8,23.3,NA,NA,S80,2023,8,2023-08-15
Sembawang,2023,8,16,0,0,0,0,26.7,32.4,24.3,NA,NA,S80,2023,8,2023-08-16
Sembawang,2023,8,17,0.2,0.2,0.2,0.2,26.8,32.8,24.2,NA,NA,S80,2023,8,2023-08-17
Sembawang,2023,8,18,1.8,1.4,1.4,1.6,26.2,27.9,24.9,NA,NA,S80,2023,8,2023-08-18
Sembawang,2023,8,19,11.3,9,10.3,11.3,26.2,30.3,23.9,NA,NA,S80,2023,8,2023-08-19
Sembawang,2023,8,20,0,0,0,0,28,32,23.8,NA,NA,S80,2023,8,2023-08-20
Sembawang,2023,8,21,10.7,3.4,4.6,6.4,26.1,29,23.8,NA,NA,S80,2023,8,2023-08-21
Sembawang,2023,8,22,0,0,0,0,28.4,33.1,23.6,NA,NA,S80,2023,8,2023-08-22
Sembawang,2023,8,23,0,0,0,0,28.9,33.3,23.9,NA,NA,S80,2023,8,2023-08-23
Sembawang,2023,8,24,7,6.8,6.8,6.8,28.5,32.5,24.8,NA,NA,S80,2023,8,2023-08-24
Sembawang,2023,8,25,1.8,1.6,1.8,1.8,27.6,32.3,24.9,NA,NA,S80,2023,8,2023-08-25
Sembawang,2023,8,26,0.8,0.4,0.4,0.4,27,32.1,24.4,NA,NA,S80,2023,8,2023-08-26
Sembawang,2023,8,27,0,0,0,0,27.8,33,23.4,NA,NA,S80,2023,8,2023-08-27
Sembawang,2023,8,28,0,0,0,0,27.9,32.8,24.4,NA,NA,S80,2023,8,2023-08-28
Sembawang,2023,8,29,1.8,1.6,1.8,1.8,27.7,31.6,25.1,NA,NA,S80,2023,8,2023-08-29
Sembawang,2023,8,30,0,0,0,0,28.2,31.6,24,NA,NA,S80,2023,8,2023-08-30
Sembawang,2023,8,31,0,0,0,0,28.8,32.7,24.8,NA,NA,S80,2023,8,2023-08-31
Sembawang,2023,9,1,0,0,0,0,28.6,32.6,24.3,NA,NA,S80,2023,9,2023-09-01
Sembawang,2023,9,2,0,0,0,0,28.8,33.3,23.3,NA,NA,S80,2023,9,2023-09-02
Sembawang,2023,9,3,0,0,0,0,29.5,32.8,27.4,NA,NA,S80,2023,9,2023-09-03
Sembawang,2023,9,4,0,0,0,0,29.3,32,27.5,NA,NA,S80,2023,9,2023-09-04
Sembawang,2023,9,5,4.2,3.8,4.2,4.2,28.7,32.4,25.8,NA,NA,S80,2023,9,2023-09-05
Sembawang,2023,9,6,78.4,20.7,28.1,41,26.3,30.1,23.8,NA,NA,S80,2023,9,2023-09-06
Sembawang,2023,9,7,0.6,0.4,0.6,1,28.1,33.5,24.1,NA,NA,S80,2023,9,2023-09-07
Sembawang,2023,9,8,0,0,0,0,29.4,33.4,26.3,NA,NA,S80,2023,9,2023-09-08
Sembawang,2023,9,9,3.8,2.4,3.8,3.8,27.4,31,24.6,NA,NA,S80,2023,9,2023-09-09
Sembawang,2023,9,10,1,0.6,0.6,0.6,26.8,32.8,24,NA,NA,S80,2023,9,2023-09-10
Sembawang,2023,9,11,0,0,0,0,27.8,31.5,24.6,NA,NA,S80,2023,9,2023-09-11
Sembawang,2023,9,12,0.2,0.2,0.2,0.2,28.3,33.3,24.7,NA,NA,S80,2023,9,2023-09-12
Sembawang,2023,9,13,0,0,0,0,29.1,33.4,25.3,NA,NA,S80,2023,9,2023-09-13
Sembawang,2023,9,14,0,0,0,0,29.6,33.8,24.7,NA,NA,S80,2023,9,2023-09-14
Sembawang,2023,9,15,0,0,0,0,29.5,33.7,24.5,NA,NA,S80,2023,9,2023-09-15
Sembawang,2023,9,16,0,0,0,0,29.6,33.2,27.5,NA,NA,S80,2023,9,2023-09-16
Sembawang,2023,9,17,1.4,1.4,1.4,1.4,28.7,33.2,25.4,NA,NA,S80,2023,9,2023-09-17
Sembawang,2023,9,18,0.2,0.2,0.2,0.2,28.5,32.9,25.6,NA,NA,S80,2023,9,2023-09-18
Sembawang,2023,9,19,29.9,16.5,18.7,19.1,27.8,33.5,23.6,NA,NA,S80,2023,9,2023-09-19
Sembawang,2023,9,20,10.1,5.8,9,10.1,26.4,31.9,24.4,NA,NA,S80,2023,9,2023-09-20
Sembawang,2023,9,21,1,1,1,1,27.2,33,23.8,NA,NA,S80,2023,9,2023-09-21
Sembawang,2023,9,22,0.8,0.8,0.8,0.8,26.8,32.4,24.4,NA,NA,S80,2023,9,2023-09-22
Sembawang,2023,9,23,0,0,0,0,28.1,32.7,24.6,NA,NA,S80,2023,9,2023-09-23
Sembawang,2023,9,24,4.4,2.4,2.6,2.6,26.2,29.3,24.5,NA,NA,S80,2023,9,2023-09-24
Sembawang,2023,9,25,0.2,0.2,0.2,0.2,28,32.7,23.6,NA,NA,S80,2023,9,2023-09-25
Sembawang,2023,9,26,0,0,0,0,28.4,32.7,24.3,NA,NA,S80,2023,9,2023-09-26
Sembawang,2023,9,27,0,0,0,0,29.8,33.8,25.5,NA,NA,S80,2023,9,2023-09-27
Sembawang,2023,9,28,0,0,0,0,30,34,27.2,NA,NA,S80,2023,9,2023-09-28
Sembawang,2023,9,29,0,0,0,0,29,34.2,24.6,NA,NA,S80,2023,9,2023-09-29
Sembawang,2023,9,30,13.3,12.7,12.9,13.1,27.2,31.3,23.4,NA,NA,S80,2023,9,2023-09-30
Sembawang,2023,10,1,0.6,0.6,0.6,0.6,28.1,33.3,24.1,NA,NA,S80,2023,10,2023-10-01
Sembawang,2023,10,2,0,0,0,0,28.9,33.2,24.3,NA,NA,S80,2023,10,2023-10-02
Sembawang,2023,10,3,14.5,14.3,14.3,14.3,27.6,31,24.5,NA,NA,S80,2023,10,2023-10-03
Sembawang,2023,10,4,0,0,0,0,28.5,34,23.7,NA,NA,S80,2023,10,2023-10-04
Sembawang,2023,10,5,0,0,0,0,29.7,34,24.7,NA,NA,S80,2023,10,2023-10-05
Sembawang,2023,10,6,0,0,0,0,29.8,34.3,25.4,NA,NA,S80,2023,10,2023-10-06
Sembawang,2023,10,7,0,0,0,0,30.2,34.5,25.9,NA,NA,S80,2023,10,2023-10-07
Sembawang,2023,10,8,0,0,0,0,29.5,34.5,25.2,NA,NA,S80,2023,10,2023-10-08
Sembawang,2023,10,9,35,29.5,34.8,35,28.4,35,22.4,NA,NA,S80,2023,10,2023-10-09
Sembawang,2023,10,10,0,0,0,0,28,32.4,24.8,NA,NA,S80,2023,10,2023-10-10
Sembawang,2023,10,11,11.5,7.8,11.3,11.5,27.8,33.3,24.3,NA,NA,S80,2023,10,2023-10-11
Sembawang,2023,10,12,0,0,0,0,29.6,35.1,24.6,NA,NA,S80,2023,10,2023-10-12
Sembawang,2023,10,13,0,0,0,0,29.8,35.3,24.6,NA,NA,S80,2023,10,2023-10-13
Sembawang,2023,10,14,0,0,0,0,29.5,33.9,25.1,NA,NA,S80,2023,10,2023-10-14
Sembawang,2023,10,15,0,0,0,0,29.3,33.5,24.8,NA,NA,S80,2023,10,2023-10-15
Sembawang,2023,10,16,0.2,0.2,0.2,0.2,29.4,33.9,25.5,NA,NA,S80,2023,10,2023-10-16
Sembawang,2023,10,17,0,0,0.2,0.2,29.4,34.1,24.6,NA,NA,S80,2023,10,2023-10-17
Sembawang,2023,10,18,21.5,9.4,9.6,10.3,27.3,31,24.4,NA,NA,S80,2023,10,2023-10-18
Sembawang,2023,10,19,1,1,1,1,27.9,33.7,23.8,NA,NA,S80,2023,10,2023-10-19
Sembawang,2023,10,20,19.3,8.6,14.3,18.3,27,33,24.5,NA,NA,S80,2023,10,2023-10-20
Sembawang,2023,10,21,0.6,0.4,0.6,0.6,26.9,33.1,24.2,NA,NA,S80,2023,10,2023-10-21
Sembawang,2023,10,22,3.4,3.4,3.4,3.4,26.7,33.6,23.8,NA,NA,S80,2023,10,2023-10-22
Sembawang,2023,10,23,6,4,5.4,5.6,27,32.4,24.2,NA,NA,S80,2023,10,2023-10-23
Sembawang,2023,10,24,3.8,3.8,3.8,3.8,27.3,34,23.8,NA,NA,S80,2023,10,2023-10-24
Sembawang,2023,10,25,0.8,0.6,0.8,0.8,26.6,32.5,23.8,NA,NA,S80,2023,10,2023-10-25
Sembawang,2023,10,26,0,0,0,0,28.4,33.2,23.8,NA,NA,S80,2023,10,2023-10-26
Sembawang,2023,10,27,0,0,0,0,29.1,33.7,24.4,NA,NA,S80,2023,10,2023-10-27
Sembawang,2023,10,28,0.8,0.6,0.8,0.8,26.9,31.3,24.8,NA,NA,S80,2023,10,2023-10-28
Sembawang,2023,10,29,0,0,0,0,28.1,34.2,23.7,NA,NA,S80,2023,10,2023-10-29
Sembawang,2023,10,30,0.4,0.2,0.4,0.4,27.4,33.9,24.5,NA,NA,S80,2023,10,2023-10-30
Sembawang,2023,10,31,19.3,10.1,10.9,18.7,26.6,33.7,24.2,NA,NA,S80,2023,10,2023-10-31
Sembawang,2023,11,1,5.2,5,5.2,5.2,27.2,33.2,24.2,NA,NA,S80,2023,11,2023-11-01
Sembawang,2023,11,2,0,0,0,0,27.6,33.3,23.6,NA,NA,S80,2023,11,2023-11-02
Sembawang,2023,11,3,0,0,0,0,28.7,34.1,23.9,NA,NA,S80,2023,11,2023-11-03
Sembawang,2023,11,4,0,0,0,0,28,33.2,24.3,NA,NA,S80,2023,11,2023-11-04
Sembawang,2023,11,5,0.2,0.2,0.2,0.2,27.6,34.1,24.9,NA,NA,S80,2023,11,2023-11-05
Sembawang,2023,11,6,0,0,0,0,27.4,34,24.6,NA,NA,S80,2023,11,2023-11-06
Sembawang,2023,11,7,55.5,25.1,40.4,54.9,26.7,33.6,23.3,NA,NA,S80,2023,11,2023-11-07
Sembawang,2023,11,8,0.2,0.2,0.2,0.2,27.3,31.4,23.3,NA,NA,S80,2023,11,2023-11-08
Sembawang,2023,11,9,11.3,9.8,11.1,11.3,27.2,32.1,24.1,NA,NA,S80,2023,11,2023-11-09
Sembawang,2023,11,10,7.2,7.2,7.2,7.2,27.5,32.8,24.9,NA,NA,S80,2023,11,2023-11-10
Sembawang,2023,11,11,0,0,0,0,28.6,33.5,24.2,NA,NA,S80,2023,11,2023-11-11
Sembawang,2023,11,12,43.4,31.6,41.8,43.4,27.4,33.5,24.3,NA,NA,S80,2023,11,2023-11-12
Sembawang,2023,11,13,0.4,0.4,0.4,0.4,27.6,34,24,NA,NA,S80,2023,11,2023-11-13
Sembawang,2023,11,14,6,4.2,5.4,5.8,26.6,32,24.4,NA,NA,S80,2023,11,2023-11-14
Sembawang,2023,11,15,6.4,3.8,6.2,6.4,27.1,33.4,23.5,NA,NA,S80,2023,11,2023-11-15
Sembawang,2023,11,16,53.9,39.2,50.3,53.5,26.8,33.6,24,NA,NA,S80,2023,11,2023-11-16
Sembawang,2023,11,17,5.6,5.4,5.6,5.6,27,33.2,23.9,NA,NA,S80,2023,11,2023-11-17
Sembawang,2023,11,18,1,1,1,1,28.3,33.6,24.6,NA,NA,S80,2023,11,2023-11-18
Sembawang,2023,11,19,0,0,0,0,27.5,29.4,25.6,NA,NA,S80,2023,11,2023-11-19
Sembawang,2023,11,20,9.8,3.6,5,8.4,27.8,33.5,25.4,NA,NA,S80,2023,11,2023-11-20
Sembawang,2023,11,21,10.3,6,7.4,8,26.7,30.1,24.8,NA,NA,S80,2023,11,2023-11-21
Sembawang,2023,11,22,0,0.2,0.2,0.2,27.6,31.2,24.9,NA,NA,S80,2023,11,2023-11-22
Sembawang,2023,11,23,31,15.3,25.7,31,27.5,32.1,24.6,NA,NA,S80,2023,11,2023-11-23
Sembawang,2023,11,24,5,3.4,4.2,4.8,27.3,31.4,24.7,NA,NA,S80,2023,11,2023-11-24
Sembawang,2023,11,25,4.8,1.6,3,4.6,26.7,31.3,24.5,NA,NA,S80,2023,11,2023-11-25
Sembawang,2023,11,26,8.4,3.6,4.8,6.4,26.3,32.9,23.7,NA,NA,S80,2023,11,2023-11-26
Sembawang,2023,11,27,0.2,0.2,0.2,0.2,27,31,24.3,NA,NA,S80,2023,11,2023-11-27
Sembawang,2023,11,28,5.8,3.4,4.8,5.6,27.1,32.4,24.2,NA,NA,S80,2023,11,2023-11-28
Sembawang,2023,11,29,4,4,4,4,27.2,32.4,24.7,NA,NA,S80,2023,11,2023-11-29
Sembawang,2023,11,30,38,11.1,11.1,11.9,26.6,32.4,24.4,NA,NA,S80,2023,11,2023-11-30
Sembawang,2023,12,1,18.9,7.2,10.3,14.7,26.3,31.4,23.8,NA,NA,S80,2023,12,2023-12-01
Sembawang,2023,12,2,3.4,3,3.2,3.4,26.9,32,23.7,NA,NA,S80,2023,12,2023-12-02
Sembawang,2023,12,3,3.8,3,3,3,25.4,27.3,24.2,NA,NA,S80,2023,12,2023-12-03
Sembawang,2023,12,4,0,0,0,0,26.8,30.5,23.7,NA,NA,S80,2023,12,2023-12-04
Sembawang,2023,12,5,40.4,33.2,38.6,39.8,27.1,33.7,24.3,NA,NA,S80,2023,12,2023-12-05
Sembawang,2023,12,6,83,46.6,71.6,82.8,25.9,31.9,23.8,NA,NA,S80,2023,12,2023-12-06
Sembawang,2023,12,7,0.2,0.2,0.2,0.2,26.5,32.3,23.3,NA,NA,S80,2023,12,2023-12-07
Sembawang,2023,12,8,0,0,0,0,28.2,33.2,24.1,NA,NA,S80,2023,12,2023-12-08
Sembawang,2023,12,9,0.6,0.4,0.4,0.4,27.5,30.9,25.2,NA,NA,S80,2023,12,2023-12-09
Sembawang,2023,12,10,0,0,0,0,27.8,30.9,25.1,NA,NA,S80,2023,12,2023-12-10
Sembawang,2023,12,11,0.8,0.4,0.6,0.6,27.6,32.9,25.1,NA,NA,S80,2023,12,2023-12-11
Sembawang,2023,12,12,32,10.5,16.3,23.9,26.2,31.3,24.4,NA,NA,S80,2023,12,2023-12-12
Sembawang,2023,12,13,15.5,8.6,14.3,15.5,26.7,32.7,23.5,NA,NA,S80,2023,12,2023-12-13
Sembawang,2023,12,14,4.2,2.4,3.6,4,26.7,32.3,24.3,NA,NA,S80,2023,12,2023-12-14
Sembawang,2023,12,15,4.4,3.4,4,4.4,27.2,33.6,23.6,NA,NA,S80,2023,12,2023-12-15
