Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h),station,year,month,date
Paya Lebar,2020.0,8.0,15,0.0,,,,28.4,31.9,25.3,4.6,24.1,S06,2020,8,2020-08-15
Paya Lebar,2020.0,8.0,16,1.4,,,,28.3,30.2,26.3,9.0,35.2,S06,2020,8,2020-08-16
Paya Lebar,2020.0,8.0,17,57.2,,,,27.5,31.1,23.3,5.6,31.5,S06,2020,8,2020-08-17
Paya Lebar,2020.0,8.0,18,11.9,,,,27.4,29.9,25.2,7.1,35.2,S06,2020,8,2020-08-18
Paya Lebar,2020.0,8.0,19,2.5,,,,28.4,31.7,25.8,5.5,31.5,S06,2020,8,2020-08-19
Paya Lebar,2020.0,8.0,20,4.8,,,,28.3,31.4,26.2,7.7,31.5,S06,2020,8,2020-08-20
Paya Lebar,2020.0,8.0,21,0.0,0.0,0.0,0.0,29.8,33.1,27.6,10.2,37.0,S06,2020,8,2020-08-21
Paya Lebar,2020.0,8.0,22,6.1,5.6,5.6,5.8,28.1,32.7,25.0,6.3,24.1,S06,2020,8,2020-08-22
Paya Lebar,2020.0,8.0,23,15.7,,,,25.9,27.8,23.4,3.7,35.2,S06,2020,8,2020-08-23
Paya Lebar,2020.0,8.0,24,0.0,,,,28.6,33.5,24.7,5.7,,S06,2020,8,2020-08-24
Paya Lebar,2020.0,8.0,25,0.0,0.0,0.0,0.0,28.4,32.1,,7.7,42.6,S06,2020,8,2020-08-25
Paya Lebar,2020.0,8.0,26,2.1,,,,27.4,31.7,24.4,11.4,38.9,S06,2020,8,2020-08-26
Paya Lebar,2020.0,8.0,27,0.0,,,,28.3,30.8,24.5,10.3,35.2,S06,2020,8,2020-08-27
Paya Lebar,2020.0,8.0,28,0.0,,,,29.3,32.5,27.3,11.3,42.6,S06,2020,8,2020-08-28
Paya Lebar,2020.0,8.0,29,2.7,,,,27.5,31.3,,5.9,38.9,S06,2020,8,2020-08-29
Paya Lebar,2020.0,8.0,30,0.0,,,,29.0,32.7,27.1,9.6,33.3,S06,2020,8,2020-08-30
Paya Lebar,2020.0,8.0,31,1.1,,,,29.1,32.2,27.5,8.9,35.2,S06,2020,8,2020-08-31
Paya Lebar,2020.0,9.0,1,11.6,,,,28.3,31.6,24.1,9.0,44.4,S06,2020,9,2020-09-01
Paya Lebar,2020.0,9.0,2,0.0,,,,28.9,32.0,27.1,7.9,25.9,S06,2020,9,2020-09-02
Paya Lebar,2020.0,9.0,3,11.3,,,,27.6,29.6,26.6,4.5,22.2,S06,2020,9,2020-09-03
Paya Lebar,2020.0,9.0,4,0.6,,,,28.1,31.2,25.8,7.7,31.5,S06,2020,9,2020-09-04
Paya Lebar,2020.0,9.0,5,24.7,,,,25.9,28.3,23.9,6.3,33.3,S06,2020,9,2020-09-05
Paya Lebar,2020.0,9.0,6,27.7,,,,27.0,31.9,24.1,4.2,27.8,S06,2020,9,2020-09-06
Paya Lebar,2020.0,9.0,7,0.0,,,,28.5,32.6,25.6,7.0,29.6,S06,2020,9,2020-09-07
Paya Lebar,2020.0,9.0,8,0.0,,,,28.8,32.4,27.0,8.6,37.0,S06,2020,9,2020-09-08
Paya Lebar,2020.0,9.0,9,0.0,,,,29.3,34.0,27.2,6.1,33.3,S06,2020,9,2020-09-09
Paya Lebar,2020.0,9.0,10,0.5,,,,28.7,30.9,25.5,7.5,31.5,S06,2020,9,2020-09-10
Paya Lebar,2020.0,9.0,11,5.4,,,,28.6,33.0,25.3,10.3,33.3,S06,2020,9,2020-09-11
Paya Lebar,2020.0,9.0,12,7.8,,,,26.9,30.5,24.0,6.7,40.7,S06,2020,9,2020-09-12
Paya Lebar,2020.0,9.0,13,42.2,,,,25.1,27.2,22.0,4.4,46.3,S06,2020,9,2020-09-13
Paya Lebar,2020.0,9.0,14,7.3,,,,25.8,29.0,23.8,4.2,40.7,S06,2020,9,2020-09-14
Paya Lebar,2020.0,9.0,15,0.0,,,,28.3,31.7,21.8,6.3,27.8,S06,2020,9,2020-09-15
Paya Lebar,2020.0,9.0,16,15.3,,,,27.2,31.1,22.2,9.7,53.7,S06,2020,9,2020-09-16
Paya Lebar,2020.0,9.0,17,0.0,,,,28.7,33.8,26.6,9.0,40.7,S06,2020,9,2020-09-17
Paya Lebar,2020.0,9.0,18,0.0,,,,29.5,32.9,25.6,11.5,37.0,S06,2020,9,2020-09-18
Paya Lebar,2020.0,9.0,19,3.9,,,,29.2,33.5,24.5,10.5,33.3,S06,2020,9,2020-09-19
Paya Lebar,2020.0,9.0,20,0.4,,,,29.7,32.6,27.0,7.5,,S06,2020,9,2020-09-20
Paya Lebar,2020.0,9.0,21,5.1,,,,27.0,29.4,25.3,6.1,25.9,S06,2020,9,2020-09-21
Paya Lebar,2020.0,9.0,22,0.0,,,,28.2,32.2,25.8,7.0,27.8,S06,2020,9,2020-09-22
Paya Lebar,2020.0,9.0,23,0.0,,,,29.5,33.8,24.6,6.3,27.8,S06,2020,9,2020-09-23
Paya Lebar,2020.0,9.0,24,16.9,,,,29.1,32.3,25.2,9.0,29.6,S06,2020,9,2020-09-24
Paya Lebar,2020.0,9.0,25,3.3,,,,29.3,33.2,23.7,6.8,50.0,S06,2020,9,2020-09-25
Paya Lebar,2020.0,9.0,26,46.5,,,,26.7,30.0,23.4,10.6,31.5,S06,2020,9,2020-09-26
Paya Lebar,2020.0,9.0,27,7.3,,,,27.2,29.9,23.8,9.1,27.8,S06,2020,9,2020-09-27
Paya Lebar,2020.0,9.0,28,0.0,0.0,0.0,0.0,29.1,31.8,25.1,8.3,35.2,S06,2020,9,2020-09-28
Paya Lebar,2020.0,9.0,29,2.2,,,,27.8,29.6,25.0,7.5,38.9,S06,2020,9,2020-09-29
Paya Lebar,2020.0,9.0,30,0.0,,,,28.7,32.7,25.1,6.4,29.6,S06,2020,9,2020-09-30
Paya Lebar,2020.0,10.0,1,7.2,,,,27.4,30.7,25.6,4.9,22.2,S06,2020,10,2020-10-01
Paya Lebar,2020.0,10.0,2,3.0,,,,28.7,32.7,24.2,8.3,33.3,S06,2020,10,2020-10-02
Paya Lebar,2020.0,10.0,3,9.5,,,,28.4,32.1,24.8,13.5,35.2,S06,2020,10,2020-10-03
Paya Lebar,2020.0,10.0,4,0.0,,,,29.4,31.5,27.0,7.6,25.9,S06,2020,10,2020-10-04
Paya Lebar,2020.0,10.0,5,0.0,,,,29.9,33.3,27.3,7.3,29.6,S06,2020,10,2020-10-05
Paya Lebar,2020.0,10.0,6,0.0,,,,29.5,32.5,25.4,10.0,35.2,S06,2020,10,2020-10-06
Paya Lebar,2020.0,10.0,7,2.1,,,,29.3,33.2,25.9,10.0,35.2,S06,2020,10,2020-10-07
Paya Lebar,2020.0,10.0,8,6.7,,,,28.2,32.7,25.0,9.7,38.9,S06,2020,10,2020-10-08
Paya Lebar,2020.0,10.0,9,0.0,,,,28.6,30.3,23.8,10.6,24.1,S06,2020,10,2020-10-09
Paya Lebar,2020.0,10.0,10,10.4,,,,28.2,29.6,24.6,8.6,53.7,S06,2020,10,2020-10-10
Paya Lebar,2020.0,10.0,11,2.6,,,,28.4,31.7,25.2,12.7,40.7,S06,2020,10,2020-10-11
Paya Lebar,2020.0,10.0,12,0.0,,,,28.9,31.0,27.3,18.4,38.9,S06,2020,10,2020-10-12
Paya Lebar,2020.0,10.0,13,0.0,,,,29.9,32.7,27.9,10.1,33.3,S06,2020,10,2020-10-13
Paya Lebar,2020.0,10.0,14,2.0,,,,29.7,31.6,25.4,10.4,38.9,S06,2020,10,2020-10-14
Paya Lebar,2020.0,10.0,15,2.1,,,,29.1,32.8,25.5,11.9,40.7,S06,2020,10,2020-10-15
Paya Lebar,2020.0,10.0,16,4.4,,,,29.6,33.2,25.7,12.2,35.2,S06,2020,10,2020-10-16
Paya Lebar,2020.0,10.0,17,0.0,,,,30.4,33.6,27.8,9.9,29.6,S06,2020,10,2020-10-17
Paya Lebar,2020.0,10.0,18,2.9,,,,28.8,31.6,24.6,7.3,37.0,S06,2020,10,2020-10-18
Paya Lebar,2020.0,10.0,19,0.0,,,,29.7,32.7,26.2,7.5,38.9,S06,2020,10,2020-10-19
Paya Lebar,2020.0,10.0,20,0.0,,,,28.8,31.2,26.8,3.5,31.5,S06,2020,10,2020-10-20
Paya Lebar,2020.0,10.0,21,0.6,,,,29.6,33.3,25.3,7.3,31.5,S06,2020,10,2020-10-21
Paya Lebar,2020.0,10.0,22,8.0,,,,28.1,32.2,24.4,11.0,38.9,S06,2020,10,2020-10-22
Paya Lebar,2020.0,10.0,23,3.2,,,,29.5,33.1,26.8,6.1,25.9,S06,2020,10,2020-10-23
Paya Lebar,2020.0,10.0,24,0.4,,,,28.4,30.2,24.2,4.2,22.2,S06,2020,10,2020-10-24
Paya Lebar,2020.0,10.0,25,9.8,,,,29.3,33.7,24.6,7.9,38.9,S06,2020,10,2020-10-25
Paya Lebar,2020.0,10.0,26,7.7,,,,27.9,29.5,24.9,5.5,25.9,S06,2020,10,2020-10-26
Paya Lebar,2020.0,10.0,27,0.8,,,,30.5,34.6,27.2,6.2,40.7,S06,2020,10,2020-10-27
Paya Lebar,2020.0,10.0,28,1.9,,,,28.5,31.0,25.7,5.4,25.9,S06,2020,10,2020-10-28
Paya Lebar,2020.0,10.0,29,1.7,,,,28.8,32.8,25.6,6.6,27.8,S06,2020,10,2020-10-29
Paya Lebar,2020.0,10.0,30,0.0,,,,29.5,34.3,26.3,5.3,33.3,S06,2020,10,2020-10-30
Paya Lebar,2020.0,10.0,31,32.6,,,,28.1,33.9,25.1,6.5,33.3,S06,2020,10,2020-10-31
Paya Lebar,2020.0,11.0,1,0.0,0.0,0.0,0.0,29.0,33.5,25.8,7.5,25.9,S06,2020,11,2020-11-01
Paya Lebar,2020.0,11.0,2,134.2,41.0,65.0,83.0,27.5,34.2,22.6,5.6,53.7,S06,2020,11,2020-11-02
Paya Lebar,2020.0,11.0,3,0.2,0.0,0.0,0.0,28.2,31.3,24.5,3.0,18.5,S06,2020,11,2020-11-03
Paya Lebar,2020.0,11.0,4,24.9,9.0,15.6,18.6,26.2,27.8,24.2,3.9,27.8,S06,2020,11,2020-11-04
Paya Lebar,2020.0,11.0,5,0.0,0.0,0.0,0.0,28.6,33.2,25.2,4.2,24.1,S06,2020,11,2020-11-05
Paya Lebar,2020.0,11.0,6,0.0,0.0,0.0,0.0,29.6,33.2,24.2,4.9,24.1,S06,2020,11,2020-11-06
Paya Lebar,2020.0,11.0,7,66.7,28.8,37.8,45.2,26.4,29.8,23.8,3.1,33.3,S06,2020,11,2020-11-07
Paya Lebar,2020.0,11.0,8,11.2,7.8,8.4,9.4,27.0,30.6,24.6,3.2,38.9,S06,2020,11,2020-11-08
Paya Lebar,2020.0,11.0,9,0.3,0.2,0.2,0.2,27.8,31.4,25.3,5.2,20.4,S06,2020,11,2020-11-09
Paya Lebar,2020.0,11.0,10,9.9,3.4,4.4,5.6,27.5,29.9,24.5,2.8,25.9,S06,2020,11,2020-11-10
Paya Lebar,2020.0,11.0,11,0.0,0.0,0.0,0.0,29.0,32.0,25.8,5.4,29.6,S06,2020,11,2020-11-11
Paya Lebar,2020.0,11.0,12,0.0,0.0,0.0,0.0,30.3,34.9,27.8,8.3,25.9,S06,2020,11,2020-11-12
Paya Lebar,2020.0,11.0,13,0.0,0.0,0.0,0.0,30.1,34.7,27.1,8.8,27.8,S06,2020,11,2020-11-13
Paya Lebar,2020.0,11.0,14,0.4,0.2,0.2,0.4,29.1,32.1,26.9,7.9,27.8,S06,2020,11,2020-11-14
Paya Lebar,2020.0,11.0,15,24.0,3.8,5.6,6.0,27.7,32.6,24.9,7.4,29.6,S06,2020,11,2020-11-15
Paya Lebar,2020.0,11.0,16,10.7,2.2,3.8,7.0,28.3,33.0,25.4,13.2,38.9,S06,2020,11,2020-11-16
Paya Lebar,2020.0,11.0,17,19.0,10.4,11.2,11.8,27.8,33.8,25.9,6.9,44.4,S06,2020,11,2020-11-17
Paya Lebar,2020.0,11.0,18,0.0,0.0,0.0,0.0,29.4,33.8,25.8,5.6,22.2,S06,2020,11,2020-11-18
Paya Lebar,2020.0,11.0,19,2.0,2.4,2.4,2.4,28.6,32.2,26.3,4.6,25.9,S06,2020,11,2020-11-19
Paya Lebar,2020.0,11.0,20,0.0,0.0,0.0,0.0,28.7,33.7,26.3,4.6,24.1,S06,2020,11,2020-11-20
Paya Lebar,2020.0,11.0,21,25.2,15.6,18.2,19.0,27.6,34.0,24.7,6.6,33.3,S06,2020,11,2020-11-21
Paya Lebar,2020.0,11.0,22,49.1,29.8,33.4,36.6,26.8,33.2,24.6,4.9,37.0,S06,2020,11,2020-11-22
Paya Lebar,2020.0,11.0,23,57.3,40.6,43.8,44.0,26.4,29.7,24.0,4.1,33.3,S06,2020,11,2020-11-23
Paya Lebar,2020.0,11.0,24,0.1,0.2,0.2,0.2,26.6,28.8,25.2,4.1,16.7,S06,2020,11,2020-11-24
Paya Lebar,2020.0,11.0,25,0.0,0.0,0.0,0.0,27.1,30.4,25.4,6.6,18.5,S06,2020,11,2020-11-25
Paya Lebar,2020.0,11.0,26,2.0,0.8,1.2,1.8,26.9,28.5,25.3,4.3,14.8,S06,2020,11,2020-11-26
Paya Lebar,2020.0,11.0,27,0.1,0.2,0.2,0.2,28.1,32.3,24.0,4.7,22.2,S06,2020,11,2020-11-27
Paya Lebar,2020.0,11.0,28,6.0,3.0,3.4,4.8,27.1,30.2,24.2,3.2,22.2,S06,2020,11,2020-11-28
Paya Lebar,2020.0,11.0,29,0.0,0.0,0.0,0.0,28.5,32.8,25.9,7.7,24.1,S06,2020,11,2020-11-29
Paya Lebar,2020.0,11.0,30,10.6,10.4,10.6,10.6,27.7,32.1,24.6,4.8,55.6,S06,2020,11,2020-11-30
Paya Lebar,2020.0,12.0,1,0.0,0.0,0.0,0.0,29.4,34.2,25.7,4.9,27.8,S06,2020,12,2020-12-01
Paya Lebar,2020.0,12.0,2,0.6,0.6,0.6,0.6,28.7,33.0,25.0,5.5,31.5,S06,2020,12,2020-12-02
Paya Lebar,2020.0,12.0,3,58.9,30.0,42.2,43.2,27.2,34.0,24.4,7.6,37.0,S06,2020,12,2020-12-03
Paya Lebar,2020.0,12.0,4,8.6,4.4,4.4,4.6,27.1,32.4,25.1,11.7,31.5,S06,2020,12,2020-12-04
Paya Lebar,2020.0,12.0,5,0.0,0.2,0.2,0.2,27.6,31.5,26.0,17.6,44.4,S06,2020,12,2020-12-05
Paya Lebar,2020.0,12.0,6,0.2,0.0,0.0,0.0,28.7,33.2,26.3,17.2,38.9,S06,2020,12,2020-12-06
Paya Lebar,2020.0,12.0,7,6.7,12.2,13.0,16.0,28.5,33.3,25.5,13.9,40.7,S06,2020,12,2020-12-07
Paya Lebar,2020.0,12.0,8,3.7,2.8,2.8,2.8,28.9,34.4,25.9,14.9,35.2,S06,2020,12,2020-12-08
Paya Lebar,2020.0,12.0,9,21.6,15.6,20.6,21.2,28.1,33.5,24.3,8.9,31.5,S06,2020,12,2020-12-09
Paya Lebar,2020.0,12.0,10,6.1,2.4,3.4,5.8,27.6,34.0,24.6,7.4,25.9,S06,2020,12,2020-12-10
Paya Lebar,2020.0,12.0,11,0.2,0.4,0.4,0.4,28.7,33.4,24.8,7.3,33.3,S06,2020,12,2020-12-11
Paya Lebar,2020.0,12.0,12,35.1,19.6,26.2,30.0,27.2,33.2,22.7,9.3,74.1,S06,2020,12,2020-12-12
Paya Lebar,2020.0,12.0,13,1.6,0.8,1.0,1.0,27.8,32.5,24.8,7.3,25.9,S06,2020,12,2020-12-13
Paya Lebar,2020.0,12.0,14,27.8,15.2,17.6,19.8,27.0,33.1,24.0,7.9,29.6,S06,2020,12,2020-12-14
Paya Lebar,2020.0,12.0,15,8.8,6.6,6.6,7.6,27.1,32.8,24.9,4.6,31.5,S06,2020,12,2020-12-15
Paya Lebar,2020.0,12.0,16,18.8,10.4,10.6,10.8,26.9,30.8,24.6,4.3,31.5,S06,2020,12,2020-12-16
Paya Lebar,2020.0,12.0,17,6.2,7.4,7.4,7.4,27.1,32.6,23.9,6.1,27.8,S06,2020,12,2020-12-17
Paya Lebar,2020.0,12.0,18,4.8,1.6,2.6,3.6,26.0,28.3,23.7,7.3,35.2,S06,2020,12,2020-12-18
Paya Lebar,2020.0,12.0,19,0.0,0.0,0.0,0.0,27.2,30.6,24.8,10.7,31.5,S06,2020,12,2020-12-19
Paya Lebar,2020.0,12.0,20,1.7,2.2,3.2,3.2,27.5,32.2,25.4,11.6,31.5,S06,2020,12,2020-12-20
Paya Lebar,2020.0,12.0,21,2.7,4.0,4.0,4.0,28.1,32.0,,8.1,40.7,S06,2020,12,2020-12-21
Paya Lebar,2020.0,12.0,22,3.2,2.2,2.2,2.2,28.4,33.6,25.5,11.1,31.5,S06,2020,12,2020-12-22
Paya Lebar,2020.0,12.0,23,0.8,0.6,0.6,0.8,28.4,32.4,25.6,8.4,31.5,S06,2020,12,2020-12-23
Paya Lebar,2020.0,12.0,24,18.9,12.6,19.8,20.6,27.4,30.3,24.1,6.1,27.8,S06,2020,12,2020-12-24
Paya Lebar,2020.0,12.0,25,11.7,15.2,15.6,15.8,28.7,33.7,26.1,5.6,29.6,S06,2020,12,2020-12-25
Paya Lebar,2020.0,12.0,26,43.4,31.2,41.4,43.0,27.9,33.0,23.3,10.4,29.6,S06,2020,12,2020-12-26
Paya Lebar,2020.0,12.0,27,12.4,11.4,12.2,12.2,27.1,33.0,23.9,9.1,31.5,S06,2020,12,2020-12-27
Paya Lebar,2020.0,12.0,28,0.2,0.2,0.2,0.2,28.3,32.6,25.4,13.7,33.3,S06,2020,12,2020-12-28
Paya Lebar,2020.0,12.0,29,9.0,9.0,9.0,9.0,26.9,31.5,24.7,8.4,27.8,S06,2020,12,2020-12-29
Paya Lebar,2020.0,12.0,30,0.0,0.0,0.0,0.2,28.2,33.2,24.9,11.9,37.0,S06,2020,12,2020-12-30
Paya Lebar,2020.0,12.0,31,0.8,0.8,0.8,0.8,27.7,32.2,24.7,11.9,29.6,S06,2020,12,2020-12-31
Paya Lebar,2021.0,1.0,1,116.0,19.6,38.8,52.8,24.5,26.8,21.7,12.3,48.2,S06,2021,1,2021-01-01
Paya Lebar,2021.0,1.0,2,169.2,20.6,29.8,58.2,23.2,24.5,21.6,8.9,38.9,S06,2021,1,2021-01-02
Paya Lebar,2021.0,1.0,3,3.6,0.8,1.2,1.8,24.2,25.5,23.1,4.9,16.7,S06,2021,1,2021-01-03
Paya Lebar,2021.0,1.0,4,0.2,0.2,0.2,0.2,25.7,28.5,23.1,5.7,18.5,S06,2021,1,2021-01-04
Paya Lebar,2021.0,1.0,5,0.0,0.0,0.0,0.0,27.5,33.2,23.4,11.5,35.2,S06,2021,1,2021-01-05
Paya Lebar,2021.0,1.0,6,0.0,0.0,0.0,0.0,27.7,30.7,24.1,12.2,37.0,S06,2021,1,2021-01-06
Paya Lebar,2021.0,1.0,7,2.6,0.8,1.0,1.0,25.1,25.7,24.1,9.0,24.1,S06,2021,1,2021-01-07
Paya Lebar,2021.0,1.0,8,20.6,8.2,12.4,12.8,25.7,28.0,24.1,11.0,42.6,S06,2021,1,2021-01-08
Paya Lebar,2021.0,1.0,9,12.0,4.0,4.6,4.8,25.9,29.8,23.7,11.7,38.9,S06,2021,1,2021-01-09
Paya Lebar,2021.0,1.0,10,135.0,16.8,29.0,38.4,24.0,24.6,23.4,12.3,27.8,S06,2021,1,2021-01-10
Paya Lebar,2021.0,1.0,11,3.0,1.0,1.2,3.2,25.9,29.4,24.1,19.1,48.2,S06,2021,1,2021-01-11
Paya Lebar,2021.0,1.0,12,24.0,10.2,11.0,11.0,25.5,29.6,23.7,19.6,48.2,S06,2021,1,2021-01-12
Paya Lebar,2021.0,1.0,13,2.4,0.8,0.8,1.2,25.6,27.8,23.7,14.5,48.2,S06,2021,1,2021-01-13
Paya Lebar,2021.0,1.0,14,0.0,0.0,0.0,0.0,26.5,30.2,23.7,15.0,37.0,S06,2021,1,2021-01-14
Paya Lebar,2021.0,1.0,15,0.0,0.0,0.0,0.0,27.5,32.2,24.4,13.4,33.3,S06,2021,1,2021-01-15
Paya Lebar,2021.0,1.0,16,0.0,0.0,0.0,0.0,27.4,31.9,24.9,13.0,25.9,S06,2021,1,2021-01-16
Paya Lebar,2021.0,1.0,17,0.0,0.0,0.0,0.0,27.7,32.0,25.0,21.1,44.4,S06,2021,1,2021-01-17
Paya Lebar,2021.0,1.0,18,0.0,0.0,0.0,0.0,26.8,29.5,24.6,24.4,53.7,S06,2021,1,2021-01-18
Paya Lebar,2021.0,1.0,19,0.0,0.0,0.0,0.0,26.8,30.7,24.3,18.4,37.0,S06,2021,1,2021-01-19
Paya Lebar,2021.0,1.0,20,0.0,0.0,0.0,0.0,26.8,30.4,24.1,15.3,35.2,S06,2021,1,2021-01-20
Paya Lebar,2021.0,1.0,21,10.8,5.8,9.0,10.6,26.8,32.1,23.5,12.1,31.5,S06,2021,1,2021-01-21
Paya Lebar,2021.0,1.0,22,18.6,18.0,18.6,18.6,26.3,31.3,24.2,7.0,24.1,S06,2021,1,2021-01-22
Paya Lebar,2021.0,1.0,23,46.2,27.8,42.4,45.8,26.1,31.5,22.1,9.3,38.9,S06,2021,1,2021-01-23
Paya Lebar,2021.0,1.0,24,0.0,0.0,0.0,0.0,27.1,31.8,23.7,12.5,33.3,S06,2021,1,2021-01-24
Paya Lebar,2021.0,1.0,25,5.2,3.6,3.6,4.4,27.5,32.7,24.8,12.6,29.6,S06,2021,1,2021-01-25
Paya Lebar,2021.0,1.0,26,0.0,0.0,0.0,0.0,,32.7,24.8,,31.5,S06,2021,1,2021-01-26
Paya Lebar,2021.0,1.0,27,0.0,0.0,0.0,0.0,27.5,31.4,24.9,12.7,27.8,S06,2021,1,2021-01-27
Paya Lebar,2021.0,1.0,28,29.2,20.6,21.4,26.2,26.3,31.0,23.1,12.4,50.0,S06,2021,1,2021-01-28
Paya Lebar,2021.0,1.0,29,0.0,0.0,0.0,0.0,27.3,32.0,24.3,18.0,40.7,S06,2021,1,2021-01-29
Paya Lebar,2021.0,1.0,30,0.0,0.0,0.0,0.0,27.3,31.7,24.3,17.8,44.4,S06,2021,1,2021-01-30
Paya Lebar,2021.0,1.0,31,0.6,0.4,0.4,0.4,26.8,30.9,24.2,15.9,37.0,S06,2021,1,2021-01-31
Paya Lebar,2021.0,2.0,1,0.0,0.0,0.0,0.0,27.5,31.4,25.3,18.8,38.9,S06,2021,2,2021-02-01
Paya Lebar,2021.0,2.0,2,0.0,0.0,0.0,0.0,27.5,31.1,25.2,18.1,40.7,S06,2021,2,2021-02-02
Paya Lebar,2021.0,2.0,3,0.0,0.0,0.0,0.0,27.6,31.5,24.3,18.3,37.0,S06,2021,2,2021-02-03
Paya Lebar,2021.0,2.0,4,0.0,0.0,0.0,0.0,27.4,32.5,24.3,19.7,44.4,S06,2021,2,2021-02-04
Paya Lebar,2021.0,2.0,5,0.0,0.0,0.0,0.0,27.7,32.8,24.4,17.7,38.9,S06,2021,2,2021-02-05
Paya Lebar,2021.0,2.0,6,0.0,0.0,0.0,0.0,28.1,32.7,25.2,17.5,38.9,S06,2021,2,2021-02-06
Paya Lebar,2021.0,2.0,7,0.0,0.0,0.0,0.0,28.3,33.5,24.9,15.5,40.7,S06,2021,2,2021-02-07
Paya Lebar,2021.0,2.0,8,0.6,0.6,0.6,0.6,28.0,32.8,25.4,18.4,42.6,S06,2021,2,2021-02-08
Paya Lebar,2021.0,2.0,9,6.4,3.2,3.2,3.2,28.0,33.1,24.9,13.9,33.3,S06,2021,2,2021-02-09
Paya Lebar,2021.0,2.0,10,0.0,0.0,0.0,0.0,27.7,31.7,24.9,13.8,29.6,S06,2021,2,2021-02-10
Paya Lebar,2021.0,2.0,11,0.0,0.0,0.0,0.0,28.1,33.3,25.1,15.7,31.5,S06,2021,2,2021-02-11
Paya Lebar,2021.0,2.0,12,10.2,5.0,9.4,9.4,27.4,32.2,25.3,15.1,40.7,S06,2021,2,2021-02-12
Paya Lebar,2021.0,2.0,13,0.0,0.0,0.0,0.0,27.8,33.0,25.0,15.2,35.2,S06,2021,2,2021-02-13
Paya Lebar,2021.0,2.0,14,0.6,0.6,0.6,0.6,27.2,31.4,25.0,15.4,35.2,S06,2021,2,2021-02-14
Paya Lebar,2021.0,2.0,15,0.0,0.0,0.0,0.0,27.2,31.5,24.0,17.0,38.9,S06,2021,2,2021-02-15
Paya Lebar,2021.0,2.0,16,0.0,0.0,0.0,0.0,27.2,31.9,24.0,15.7,38.9,S06,2021,2,2021-02-16
Paya Lebar,2021.0,2.0,17,0.0,0.0,0.0,0.0,27.2,31.7,23.5,17.8,42.6,S06,2021,2,2021-02-17
Paya Lebar,2021.0,2.0,18,0.0,0.0,0.0,0.0,27.2,32.4,23.5,21.5,44.4,S06,2021,2,2021-02-18
Paya Lebar,2021.0,2.0,19,0.0,0.0,0.0,0.0,27.4,31.6,24.7,22.7,46.3,S06,2021,2,2021-02-19
Paya Lebar,2021.0,2.0,20,0.0,0.0,0.0,0.0,27.5,31.9,25.0,21.3,46.3,S06,2021,2,2021-02-20
Paya Lebar,2021.0,2.0,21,0.0,0.0,0.0,0.0,27.4,32.1,24.6,17.1,42.6,S06,2021,2,2021-02-21
Paya Lebar,2021.0,2.0,22,0.0,0.0,0.0,0.0,27.6,33.0,24.3,17.5,38.9,S06,2021,2,2021-02-22
Paya Lebar,2021.0,2.0,23,0.0,0.0,0.0,0.0,27.3,32.9,24.0,15.7,37.0,S06,2021,2,2021-02-23
Paya Lebar,2021.0,2.0,24,1.6,1.6,1.6,1.6,26.9,31.5,24.2,11.7,29.6,S06,2021,2,2021-02-24
Paya Lebar,2021.0,2.0,25,0.0,0.0,0.0,0.0,28.0,34.0,24.6,11.3,27.8,S06,2021,2,2021-02-25
Paya Lebar,2021.0,2.0,26,0.0,0.0,0.0,0.0,28.1,34.6,24.5,9.6,24.1,S06,2021,2,2021-02-26
Paya Lebar,2021.0,2.0,27,0.0,0.0,0.0,0.0,28.5,33.2,24.6,7.6,22.2,S06,2021,2,2021-02-27
Paya Lebar,2021.0,2.0,28,0.0,0.0,0.0,0.0,28.7,33.7,25.4,10.3,25.9,S06,2021,2,2021-02-28
Paya Lebar,2021.0,3.0,1,0.0,0.0,0.0,0.0,28.6,34.4,24.5,10.6,38.9,S06,2021,3,2021-03-01
Paya Lebar,2021.0,3.0,2,0.0,0.0,0.0,0.0,28.6,34.3,25.0,15.7,38.9,S06,2021,3,2021-03-02
Paya Lebar,2021.0,3.0,3,0.0,0.0,0.0,0.0,28.9,34.6,25.0,13.0,35.2,S06,2021,3,2021-03-03
Paya Lebar,2021.0,3.0,4,0.0,0.0,0.0,0.0,29.1,34.2,25.6,15.3,40.7,S06,2021,3,2021-03-04
Paya Lebar,2021.0,3.0,5,0.0,0.0,0.0,0.0,29.6,34.8,26.0,15.4,37.0,S06,2021,3,2021-03-05
Paya Lebar,2021.0,3.0,6,0.0,0.0,0.0,0.0,29.4,34.6,26.0,18.1,40.7,S06,2021,3,2021-03-06
Paya Lebar,2021.0,3.0,7,21.6,10.8,13.0,16.4,26.5,33.2,23.8,9.7,38.9,S06,2021,3,2021-03-07
Paya Lebar,2021.0,3.0,8,0.0,0.0,0.0,0.0,28.0,34.4,23.0,12.3,33.3,S06,2021,3,2021-03-08
Paya Lebar,2021.0,3.0,9,0.0,0.0,0.0,0.0,28.4,33.4,25.0,17.4,40.7,S06,2021,3,2021-03-09
