Station,Year,Month,Day,date,station,year,month,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),StationType,StationName,geometry
Punggol,2024,12,23,2024-12-23,S81,2024,12,12.2,5.6,5.6,5.6,Rainfall,Punggol,"c(36477.9549105499, 42740.1505244501)"
Punggol,2024,12,24,2024-12-24,S81,2024,12,6.8,3.6,3.6,3.6,Rainfall,Punggol,"c(36477.9549105499, 42740.1505244501)"
Punggol,2024,12,25,2024-12-25,S81,2024,12,0,0,0,0,Rainfall,Punggol,"c(36477.9549105499, 42740.1505244501)"
Punggol,2024,12,26,2024-12-26,S81,2024,12,0.6,0.6,0.6,0.6,Rainfall,Punggol,"c(36477.9549105499, 42740.1505244501)"
Punggol,2024,12,27,2024-12-27,S81,2024,12,0.6,0.6,0.6,0.6,Rainfall,Punggol,"c(36477.9549105499, 42740.1505244501)"
Punggol,2024,12,28,2024-12-28,S81,2024,12,0,0,0,0,Rainfall,Punggol,"c(36477.9549105499, 42740.1505244501)"
Punggol,2024,12,29,2024-12-29,S81,2024,12,1.8,1.6,1.8,1.8,Rainfall,Punggol,"c(36477.9549105499, 42740.1505244501)"
Punggol,2024,12,30,2024-12-30,S81,2024,12,36,17.2,30.8,35.4,Rainfall,Punggol,"c(36477.9549105499, 42740.1505244501)"
Punggol,2024,12,31,2024-12-31,S81,2024,12,6.2,3.4,3.6,3.6,Rainfall,Punggol,"c(36477.9549105499, 42740.1505244501)"
Simei,2020,1,1,2020-01-01,S84,2020,1,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,1,2,2020-01-02,S84,2020,1,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,1,3,2020-01-03,S84,2020,1,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,1,4,2020-01-04,S84,2020,1,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,1,5,2020-01-05,S84,2020,1,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,1,6,2020-01-06,S84,2020,1,16.5,7,7,10,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,1,7,2020-01-07,S84,2020,1,3,1.5,2,2.5,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,1,8,2020-01-08,S84,2020,1,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,1,9,2020-01-09,S84,2020,1,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,1,10,2020-01-10,S84,2020,1,9.2,9.2,9.2,9.2,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,1,11,2020-01-11,S84,2020,1,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,1,12,2020-01-12,S84,2020,1,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,1,13,2020-01-13,S84,2020,1,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,1,14,2020-01-14,S84,2020,1,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,1,15,2020-01-15,S84,2020,1,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,1,16,2020-01-16,S84,2020,1,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,1,17,2020-01-17,S84,2020,1,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,1,18,2020-01-18,S84,2020,1,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,1,19,2020-01-19,S84,2020,1,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,1,20,2020-01-20,S84,2020,1,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,1,21,2020-01-21,S84,2020,1,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,1,22,2020-01-22,S84,2020,1,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,1,23,2020-01-23,S84,2020,1,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,1,24,2020-01-24,S84,2020,1,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,1,25,2020-01-25,S84,2020,1,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,1,26,2020-01-26,S84,2020,1,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,1,27,2020-01-27,S84,2020,1,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,1,28,2020-01-28,S84,2020,1,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,1,29,2020-01-29,S84,2020,1,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,1,30,2020-01-30,S84,2020,1,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,1,31,2020-01-31,S84,2020,1,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,2,1,2020-02-01,S84,2020,2,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,2,2,2020-02-02,S84,2020,2,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,2,3,2020-02-03,S84,2020,2,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,2,4,2020-02-04,S84,2020,2,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,2,5,2020-02-05,S84,2020,2,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,2,6,2020-02-06,S84,2020,2,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,2,7,2020-02-07,S84,2020,2,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,2,8,2020-02-08,S84,2020,2,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,2,9,2020-02-09,S84,2020,2,11.5,3,3,6,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,2,10,2020-02-10,S84,2020,2,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,2,11,2020-02-11,S84,2020,2,15.2,12.4,12.4,12.6,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,2,12,2020-02-12,S84,2020,2,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,2,13,2020-02-13,S84,2020,2,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,2,14,2020-02-14,S84,2020,2,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,2,15,2020-02-15,S84,2020,2,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,2,16,2020-02-16,S84,2020,2,0.6,0.6,0.6,0.6,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,2,17,2020-02-17,S84,2020,2,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,2,18,2020-02-18,S84,2020,2,2,1,1.5,1.5,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,2,19,2020-02-19,S84,2020,2,2.5,1.5,2,2,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,2,20,2020-02-20,S84,2020,2,2.5,2.5,2.5,2.5,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,2,21,2020-02-21,S84,2020,2,19,8,8.5,9,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,2,22,2020-02-22,S84,2020,2,3.5,3.5,3.5,3.5,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,2,23,2020-02-23,S84,2020,2,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,2,24,2020-02-24,S84,2020,2,4.5,4,4,4.5,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,2,25,2020-02-25,S84,2020,2,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,2,26,2020-02-26,S84,2020,2,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,2,27,2020-02-27,S84,2020,2,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,2,28,2020-02-28,S84,2020,2,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,2,29,2020-02-29,S84,2020,2,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,3,1,2020-03-01,S84,2020,3,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,3,2,2020-03-02,S84,2020,3,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,3,3,2020-03-03,S84,2020,3,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,3,4,2020-03-04,S84,2020,3,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,3,5,2020-03-05,S84,2020,3,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,3,6,2020-03-06,S84,2020,3,0.4,0.4,0.4,0.4,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,3,7,2020-03-07,S84,2020,3,1.6,0.6,0.8,1.6,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,3,8,2020-03-08,S84,2020,3,6.8,6.6,6.8,6.8,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,3,9,2020-03-09,S84,2020,3,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,3,10,2020-03-10,S84,2020,3,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,3,11,2020-03-11,S84,2020,3,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,3,12,2020-03-12,S84,2020,3,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,3,13,2020-03-13,S84,2020,3,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,3,14,2020-03-14,S84,2020,3,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,3,15,2020-03-15,S84,2020,3,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,3,16,2020-03-16,S84,2020,3,0.2,0.2,0.2,0.2,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,3,17,2020-03-17,S84,2020,3,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,3,18,2020-03-18,S84,2020,3,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,3,19,2020-03-19,S84,2020,3,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,3,20,2020-03-20,S84,2020,3,0.8,0.8,0.8,0.8,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,3,21,2020-03-21,S84,2020,3,16,7.4,7.4,7.4,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,3,22,2020-03-22,S84,2020,3,13.6,13.2,13.4,13.4,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,3,23,2020-03-23,S84,2020,3,44.6,40.6,44.2,44.6,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,3,24,2020-03-24,S84,2020,3,0.4,0.4,0.4,0.4,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,3,25,2020-03-25,S84,2020,3,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,3,26,2020-03-26,S84,2020,3,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,3,27,2020-03-27,S84,2020,3,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,3,28,2020-03-28,S84,2020,3,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,3,29,2020-03-29,S84,2020,3,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,3,30,2020-03-30,S84,2020,3,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,3,31,2020-03-31,S84,2020,3,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,4,1,2020-04-01,S84,2020,4,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,4,2,2020-04-02,S84,2020,4,41,21,27.2,40.6,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,4,3,2020-04-03,S84,2020,4,14.8,8,10.2,12,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,4,4,2020-04-04,S84,2020,4,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,4,5,2020-04-05,S84,2020,4,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,4,6,2020-04-06,S84,2020,4,9.4,9.4,9.4,9.4,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,4,7,2020-04-07,S84,2020,4,22.4,6.4,12.4,17.8,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,4,8,2020-04-08,S84,2020,4,0.2,0.2,0.2,0.2,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,4,9,2020-04-09,S84,2020,4,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,4,10,2020-04-10,S84,2020,4,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,4,11,2020-04-11,S84,2020,4,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,4,12,2020-04-12,S84,2020,4,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,4,13,2020-04-13,S84,2020,4,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,4,14,2020-04-14,S84,2020,4,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,4,15,2020-04-15,S84,2020,4,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,4,16,2020-04-16,S84,2020,4,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,4,17,2020-04-17,S84,2020,4,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,4,18,2020-04-18,S84,2020,4,0.2,0.2,0.2,0.2,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,4,19,2020-04-19,S84,2020,4,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,4,20,2020-04-20,S84,2020,4,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,4,21,2020-04-21,S84,2020,4,5.4,5.2,5.2,5.2,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,4,22,2020-04-22,S84,2020,4,0.2,0.4,0.4,0.4,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,4,23,2020-04-23,S84,2020,4,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,4,24,2020-04-24,S84,2020,4,2.2,1.2,1.8,2.2,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,4,25,2020-04-25,S84,2020,4,1,0.4,0.6,1,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,4,26,2020-04-26,S84,2020,4,1.2,1,1,1,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,4,27,2020-04-27,S84,2020,4,26.4,20.2,25.6,26.4,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,4,28,2020-04-28,S84,2020,4,41.8,26.2,40.6,41.8,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,4,29,2020-04-29,S84,2020,4,40.2,29.8,34.6,40.2,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,4,30,2020-04-30,S84,2020,4,57.4,26.6,37,44,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,5,1,2020-05-01,S84,2020,5,20.4,13,31.6,34.2,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,5,2,2020-05-02,S84,2020,5,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,5,3,2020-05-03,S84,2020,5,2.8,2,2.6,2.6,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,5,4,2020-05-04,S84,2020,5,7,6.8,7,7,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,5,5,2020-05-05,S84,2020,5,4,3.6,4,4,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,5,6,2020-05-06,S84,2020,5,12.6,6.8,11,12.4,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,5,7,2020-05-07,S84,2020,5,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,5,8,2020-05-08,S84,2020,5,60.4,27.8,46,60,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,5,9,2020-05-09,S84,2020,5,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,5,10,2020-05-10,S84,2020,5,8.6,8.6,8.6,8.6,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,5,11,2020-05-11,S84,2020,5,30.4,27.2,30.2,30.4,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,5,12,2020-05-12,S84,2020,5,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,5,13,2020-05-13,S84,2020,5,12.2,8.4,12,12,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,5,14,2020-05-14,S84,2020,5,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,5,15,2020-05-15,S84,2020,5,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,5,16,2020-05-16,S84,2020,5,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,5,17,2020-05-17,S84,2020,5,9.4,2,2.6,4.6,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,5,18,2020-05-18,S84,2020,5,0.8,0.8,2.4,3.8,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,5,19,2020-05-19,S84,2020,5,5.8,5,5.4,5.4,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,5,20,2020-05-20,S84,2020,5,14.6,10,12.8,14,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,5,21,2020-05-21,S84,2020,5,1.2,1.2,1.2,1.2,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,5,22,2020-05-22,S84,2020,5,2.8,2,2.2,2.2,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,5,23,2020-05-23,S84,2020,5,1.8,0.8,1,1.2,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,5,24,2020-05-24,S84,2020,5,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,5,25,2020-05-25,S84,2020,5,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,5,26,2020-05-26,S84,2020,5,1.4,1.2,1.2,1.4,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,5,27,2020-05-27,S84,2020,5,19.6,9,15.4,16.8,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,5,28,2020-05-28,S84,2020,5,13,10.6,13,13,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,5,29,2020-05-29,S84,2020,5,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,5,30,2020-05-30,S84,2020,5,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,5,31,2020-05-31,S84,2020,5,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,6,1,2020-06-01,S84,2020,6,56.8,38.6,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,6,2,2020-06-02,S84,2020,6,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,6,3,2020-06-03,S84,2020,6,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,6,4,2020-06-04,S84,2020,6,19.2,12,12.8,16.6,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,6,5,2020-06-05,S84,2020,6,52.2,9.6,10.24,13.280000000000001,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,6,6,2020-06-06,S84,2020,6,6.2,7.199999999999999,7.68,9.96,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,6,7,2020-06-07,S84,2020,6,0,4.800000000000001,5.120000000000001,6.640000000000001,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,6,8,2020-06-08,S84,2020,6,9.2,2.3999999999999986,2.5599999999999987,3.3200000000000003,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,6,9,2020-06-09,S84,2020,6,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,6,10,2020-06-10,S84,2020,6,3.4,3.2,3.4,3.4,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,6,11,2020-06-11,S84,2020,6,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,6,12,2020-06-12,S84,2020,6,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,6,13,2020-06-13,S84,2020,6,9.2,2.2,3.4,5.4,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,6,14,2020-06-14,S84,2020,6,8.2,8.2,8.2,8.2,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,6,15,2020-06-15,S84,2020,6,4.8,4.8,4.8,4.8,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,6,16,2020-06-16,S84,2020,6,3,1.6,2.4,2.8,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,6,17,2020-06-17,S84,2020,6,12,5.2,7.4,10.6,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,6,18,2020-06-18,S84,2020,6,2.4,1.4,1.6,1.8,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,6,19,2020-06-19,S84,2020,6,3.2,1.4,2,3,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,6,20,2020-06-20,S84,2020,6,4.48,2.5199999999999996,3.16,4.12,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,6,21,2020-06-21,S84,2020,6,5.76,3.6399999999999997,4.32,5.24,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,6,22,2020-06-22,S84,2020,6,7.039999999999999,4.76,5.48,6.359999999999999,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,6,23,2020-06-23,S84,2020,6,8.32,5.879999999999999,6.64,7.4799999999999995,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,6,24,2020-06-24,S84,2020,6,9.6,7,7.8,8.6,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,6,25,2020-06-25,S84,2020,6,0.2,0.2,0.2,0.2,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,6,26,2020-06-26,S84,2020,6,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,6,27,2020-06-27,S84,2020,6,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,6,28,2020-06-28,S84,2020,6,13.6,11.2,11.4,13.2,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,6,29,2020-06-29,S84,2020,6,5.6,3.8,4,5.6,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,6,30,2020-06-30,S84,2020,6,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,7,1,2020-07-01,S84,2020,7,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,7,2,2020-07-02,S84,2020,7,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,7,3,2020-07-03,S84,2020,7,0,0,0,0,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,7,4,2020-07-04,S84,2020,7,2.2,2.2,2.2,2.2,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,7,5,2020-07-05,S84,2020,7,0.2,0.2,0.2,0.2,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,7,6,2020-07-06,S84,2020,7,5.2,5,5.2,5.2,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,7,7,2020-07-07,S84,2020,7,2.8,2.4,2.6,5,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,7,8,2020-07-08,S84,2020,7,10.2,4.4,5.6,5.6,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
Simei,2020,7,9,2020-07-09,S84,2020,7,4.2,1.4,1.4,2,Rainfall,Simei,"c(40328.7676299727, 36271.6596789138)"
